Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
20	Immune cells	Plasma	B	DNAJC9	0.49	56.2	1.12e-120
20	Immune cells	Plasma	B	CD59	0.58	80.4	7.9e-120
20	Immune cells	Plasma	B	TOMM5	0.35	66.7	1.17e-118
20	Immune cells	Plasma	B	OSTC	1.09	95.0	1.28e-118
20	Immune cells	Plasma	B	DDX39A	0.7	76.7	1.72e-118
20	Immune cells	Plasma	B	IKBIP	0.45	59.4	1.75e-118
20	Immune cells	Plasma	B	PDIA6	1.22	95.4	2.04e-118
20	Immune cells	Plasma	B	TOMM40	0.38	57.1	2.58e-118
20	Immune cells	Plasma	B	HMGA1	0.9	77.2	2.91e-118
20	Immune cells	Plasma	B	ERLEC1	0.79	85.4	3e-118
20	Immune cells	Plasma	B	ST6GALNAC4	0.34	49.3	7.35e-118
20	Immune cells	Plasma	B	IRF4	0.51	48.9	1.14e-117
20	Immune cells	Plasma	B	AQP3	0.46	65.3	2.01e-117
20	Immune cells	Plasma	B	MRPL27	0.46	79.5	4.8e-117
20	Immune cells	Plasma	B	SHMT2	0.44	54.3	1.51e-116
20	Immune cells	Plasma	B	HMGB1	1.18	100.0	1.75e-116
20	Immune cells	Plasma	B	ZNF593	0.47	69.4	3.57e-116
20	Immune cells	Plasma	B	TRAM2	0.28	31.1	3.91e-116
20	Immune cells	Plasma	B	TIMM10	0.5	77.2	8.1e-116
20	Immune cells	Plasma	B	SSSCA1	0.41	72.6	4.43e-115
20	Immune cells	Plasma	B	CXXC5	0.4	52.5	5.3e-115
20	Immune cells	Plasma	B	CKAP4	0.4	48.9	3.59e-114
20	Immune cells	Plasma	B	PSMG1	0.3	47.5	9.78e-114
20	Immune cells	Plasma	B	UQCC2	0.48	77.6	1.21e-113
20	Immune cells	Plasma	B	MRPS14	0.49	75.3	1.39e-113
20	Immune cells	Plasma	B	SEC61G	1.17	100.0	1.95e-113
20	Immune cells	Plasma	B	RPA3	0.73	86.8	2.6e-113
20	Immune cells	Plasma	B	CREB3	0.33	53.9	6.39e-113
20	Immune cells	Plasma	B	XBP1	1.17	95.0	4.34e-112
20	Immune cells	Plasma	B	MRPL48	0.37	62.6	8.44e-112
20	Immune cells	Plasma	B	CHPF	0.33	40.6	1.49e-111
20	Immune cells	Plasma	B	CCDC50	0.63	70.3	4.12e-111
20	Immune cells	Plasma	B	FAM111B	0.45	16.4	4.44e-111
20	Immune cells	Plasma	B	GLRX5	0.32	44.3	6.1e-111
20	Immune cells	Plasma	B	TMED3	0.4	71.2	1.62e-110
20	Immune cells	Plasma	B	CISD2	0.71	81.7	6.46e-110
20	Immune cells	Plasma	B	PGRMC2	0.28	45.2	7.26e-110
20	Immune cells	Plasma	B	NTAN1	0.3	52.1	4.51e-109
20	Immune cells	Plasma	B	EBP	0.48	73.1	4.68e-109
20	Immune cells	Plasma	B	HTRA2	0.32	49.8	1.87e-108
20	Immune cells	Plasma	B	CCND2	0.86	65.8	2.59e-108
20	Immune cells	Plasma	B	REXO2	0.42	71.7	2.89e-108
20	Immune cells	Plasma	B	JCHAIN	0.67	99.5	1.47e-107
20	Immune cells	Plasma	B	MZT2B	0.88	96.3	6.53e-107
20	Immune cells	Plasma	B	H2AFX	0.44	51.6	1.28e-106
20	Immune cells	Plasma	B	POLR2H	0.38	60.7	2.35e-106
20	Immune cells	Plasma	B	EXOSC8	0.43	66.7	5.66e-106
20	Immune cells	Plasma	B	HMGB2	1.36	98.6	6.13e-106
20	Immune cells	Plasma	B	SMARCB1	0.65	74.4	1.34e-105
20	Immune cells	Plasma	B	ANKRD39	0.26	49.3	1.59e-105
20	Immune cells	Plasma	B	CLIC4	0.35	40.2	3.94e-105
20	Immune cells	Plasma	B	GNL3	0.55	80.4	4.26e-105
20	Immune cells	Plasma	B	UBE2G1	0.43	69.4	5.25e-105
20	Immune cells	Plasma	B	CLPTM1L	0.35	45.2	6.61e-105
20	Immune cells	Plasma	B	CISD1	0.29	57.1	9.91e-105
20	Immune cells	Plasma	B	VIMP	0.94	96.3	1.66e-104
20	Immune cells	Plasma	B	PDHA1	0.34	58.0	2.93e-104
20	Immune cells	Plasma	B	PCNA	0.77	60.7	4.05e-104
20	Immune cells	Plasma	B	STOML2	0.62	79.0	4.97e-104
20	Immune cells	Plasma	B	SPTSSA	0.47	67.6	9.45e-104
20	Immune cells	Plasma	B	PDCD5	0.66	85.4	1.43e-103
20	Immune cells	Plasma	B	C12ORF75	0.73	82.2	1.7e-103
20	Immune cells	Plasma	B	POLR3K	0.37	57.1	1.12e-102
20	Immune cells	Plasma	B	CKS2	0.69	76.3	2.14e-102
20	Immune cells	Plasma	B	DERL1	0.7	77.6	2.37e-102
20	Immune cells	Plasma	B	ATP5G1	0.92	94.5	3.47e-102
20	Immune cells	Plasma	B	UQCRH	0.99	99.1	5.52e-102
20	Immune cells	Plasma	B	CALR	1.2	95.9	1.15e-101
20	Immune cells	Plasma	B	MRPL36	0.45	74.0	1.31e-101
20	Immune cells	Plasma	B	GPAA1	0.39	63.0	1.57e-101
20	Immune cells	Plasma	B	ALG3	0.32	55.7	4.41e-101
20	Immune cells	Plasma	B	MRTO4	0.29	42.0	9.28e-101
20	Immune cells	Plasma	B	H2AFZ	1.21	99.5	1.07e-100
20	Immune cells	Plasma	B	SSR1	0.77	87.2	2.69e-100
20	Immune cells	Plasma	B	SPCS2	1.13	99.1	4.22e-100
20	Immune cells	Plasma	B	ACBD3	0.37	51.6	5.42e-100
20	Immune cells	Plasma	B	COMMD1	0.39	71.2	8.48e-100
20	Immune cells	Plasma	B	ALG5	0.61	80.4	1.07e-99
20	Immune cells	Plasma	B	TMEM258	1.01	99.1	1.29e-99
20	Immune cells	Plasma	B	UCHL5	0.28	51.1	1.47e-99
20	Immune cells	Plasma	B	CLPP	0.38	74.9	4.7e-99
20	Immune cells	Plasma	B	TXNDC11	0.48	52.1	5.36e-99
20	Immune cells	Plasma	B	ATP5G3	1.02	96.8	5.82e-99
20	Immune cells	Plasma	B	UFM1	0.66	88.6	1.08e-98
20	Immune cells	Plasma	B	MRPL40	0.48	74.4	1.09e-98
20	Immune cells	Plasma	B	CALU	0.44	51.1	1.09e-98
20	Immune cells	Plasma	B	TMED9	0.99	96.3	1.34e-98
20	Immune cells	Plasma	B	RAN	1.03	99.1	1.63e-98
20	Immune cells	Plasma	B	GGCT	0.35	50.7	3.31e-98
20	Immune cells	Plasma	B	SAR1A	0.5	78.1	7.23e-98
20	Immune cells	Plasma	B	LARP1B	0.3	45.2	1.95e-97
20	Immune cells	Plasma	B	RPL22L1	0.95	95.0	1.95e-97
20	Immune cells	Plasma	B	MTCH2	0.4	68.9	2.55e-97
20	Immune cells	Plasma	B	B4GALT3	0.4	57.5	2.76e-97
20	Immune cells	Plasma	B	MRPL51	0.82	96.8	2.76e-97
20	Immune cells	Plasma	B	EEF1E1	0.35	64.4	3.88e-97
20	Immune cells	Plasma	B	C12ORF45	0.4	53.0	7.79e-97
20	Immune cells	Plasma	B	NUDT5	0.43	78.1	1.06e-96
20	Immune cells	Plasma	B	HMGN2	1.16	98.2	1.13e-96
20	Immune cells	Plasma	B	BLNK	0.27	45.2	1.28e-96
20	Immune cells	Plasma	B	NDUFB6	0.64	89.0	2.73e-96
20	Immune cells	Plasma	B	PRDX4	0.64	81.3	2.76e-96
20	Immune cells	Plasma	B	CHCHD2	0.98	98.6	3.27e-96
20	Immune cells	Plasma	B	CKAP2	0.35	48.9	1.41e-95
20	Immune cells	Plasma	B	PPP1R14A	0.27	22.4	4.35e-95
20	Immune cells	Plasma	B	CYC1	0.78	87.7	4.6e-95
20	Immune cells	Plasma	B	LMAN2	0.92	95.9	5.29e-95
20	Immune cells	Plasma	B	FKBP2	0.93	96.8	6.79e-95
20	Immune cells	Plasma	B	TIMM44	0.32	52.5	1.6e-94
20	Immune cells	Plasma	B	UAP1	0.44	42.0	2.63e-94
20	Immune cells	Plasma	B	DPM2	0.31	60.7	3.38e-94
20	Immune cells	Plasma	B	ATP5J	0.94	98.2	1.3e-93
20	Immune cells	Plasma	B	MYL6B	0.26	43.8	1.31e-93
20	Immune cells	Plasma	B	ACAT1	0.29	56.2	4.08e-93
20	Immune cells	Plasma	B	SSRP1	0.43	57.5	5.46e-93
20	Immune cells	Plasma	B	CARHSP1	0.53	77.2	5.99e-93
20	Immune cells	Plasma	B	CD79A	0.57	93.2	8.8e-93
20	Immune cells	Plasma	B	NTMT1	0.3	60.7	1.04e-92
20	Immune cells	Plasma	B	PSMD14	0.52	77.2	2.86e-92
20	Immune cells	Plasma	B	MTX1	0.28	58.0	3.1e-92
20	Immune cells	Plasma	B	ITGAE	0.38	74.4	3.92e-92
20	Immune cells	Plasma	B	MRPL17	0.28	47.0	6.67e-92
20	Immune cells	Plasma	B	BHLHE41	0.4	37.4	6.91e-92
20	Immune cells	Plasma	B	SNF8	0.39	72.6	7.79e-92
20	Immune cells	Plasma	B	YIF1A	0.46	75.8	9.16e-92
20	Immune cells	Plasma	B	PRMT1	0.68	83.1	1.34e-91
20	Immune cells	Plasma	B	DDOST	0.77	84.9	2.32e-91
20	Immune cells	Plasma	B	COPE	0.95	98.6	3.8e-91
20	Immune cells	Plasma	B	HSCB	0.25	42.0	1.28e-90
20	Immune cells	Plasma	B	MTDH	1.0	99.1	1.29e-90
20	Immune cells	Plasma	B	PMVK	0.48	74.0	1.05e-89
20	Immune cells	Plasma	B	RANBP1	0.85	88.1	1.05e-89
20	Immune cells	Plasma	B	LSM3	0.8	95.9	1.96e-89
20	Immune cells	Plasma	B	DNAJC3	0.7	74.4	3.2e-89
20	Immune cells	Plasma	B	HNRNPAB	0.55	70.3	3.49e-89
20	Immune cells	Plasma	B	CDK14	0.28	28.8	4.15e-89
20	Immune cells	Plasma	B	ACAT2	0.25	44.7	4.47e-89
20	Immune cells	Plasma	B	STRA13	0.36	64.4	4.61e-89
20	Immune cells	Plasma	B	SAR1B	0.46	66.7	4.61e-89
20	Immune cells	Plasma	B	BRI3BP	0.37	30.1	6.54e-89
20	Immune cells	Plasma	B	TUBA1B	1.41	95.9	1.18e-88
20	Immune cells	Plasma	B	HM13	0.73	87.2	1.21e-88
20	Immune cells	Plasma	B	MRPL15	0.28	53.9	2.19e-88
20	Immune cells	Plasma	B	NDUFV1	0.49	75.3	5.26e-88
20	Immune cells	Plasma	B	TXNDC15	0.57	70.3	6.51e-88
20	Immune cells	Plasma	B	SUZ12	0.36	50.7	4.04e-87
20	Immune cells	Plasma	B	RPS6KB2	0.43	70.8	4.15e-87
20	Immune cells	Plasma	B	PSMD1	0.31	53.0	5.67e-87
20	Immune cells	Plasma	B	UFD1L	0.52	77.2	6.71e-87
20	Immune cells	Plasma	B	UCHL3	0.29	58.0	6.81e-87
20	Immune cells	Plasma	B	ADSL	0.28	54.8	7.6e-87
20	Immune cells	Plasma	B	TMEM208	0.58	84.5	1.18e-86
20	Immune cells	Plasma	B	MALAT1	-0.98	100.0	2.67e-86
20	Immune cells	Plasma	B	SNRPG	0.89	99.1	4.2e-86
20	Immune cells	Plasma	B	GORASP2	0.4	52.5	7.96e-86
20	Immune cells	Plasma	B	UQCRQ	0.88	98.2	1.25e-85
20	Immune cells	Plasma	B	UQCC3	0.29	56.2	1.91e-85
20	Immune cells	Plasma	B	MRPL13	0.38	68.0	1.91e-85
20	Immune cells	Plasma	B	TMA16	0.36	57.5	2.45e-85
20	Immune cells	Plasma	B	COX5A	0.83	97.3	9.58e-85
20	Immune cells	Plasma	B	ANAPC15	0.26	67.6	1.54e-84
20	Immune cells	Plasma	B	DUT	0.9	81.3	3.67e-84
20	Immune cells	Plasma	B	RPN1	0.58	68.9	5.91e-84
20	Immune cells	Plasma	B	MRPL4	0.34	55.7	6.93e-84
20	Immune cells	Plasma	B	MESDC2	0.59	85.8	7.97e-84
20	Immune cells	Plasma	B	PTMA	0.71	100.0	8.11e-84
20	Immune cells	Plasma	B	EDEM2	0.29	52.5	1.06e-83
20	Immune cells	Plasma	B	MRPS15	0.49	76.7	1.91e-83
20	Immune cells	Plasma	B	TUBB	1.12	86.3	1.99e-83
20	Immune cells	Plasma	B	COPB2	0.41	56.6	2.3e-83
20	Immune cells	Plasma	B	TPD52	0.51	61.6	5.08e-83
20	Immune cells	Plasma	B	PRDX2	0.82	93.2	6.35e-83
20	Immune cells	Plasma	B	MRPL55	0.51	81.3	6.58e-83
20	Immune cells	Plasma	B	NDUFV2	0.79	94.5	7.76e-83
20	Immune cells	Plasma	B	PSMB5	0.47	73.5	9.24e-83
20	Immune cells	Plasma	B	CBWD1	0.35	66.2	1.14e-82
20	Immune cells	Plasma	B	POLE3	0.33	63.9	1.29e-82
20	Immune cells	Plasma	B	SEMA4A	0.35	43.8	2.62e-82
20	Immune cells	Plasma	B	PGP	0.29	40.6	3.04e-82
20	Immune cells	Plasma	B	TIMM17A	0.43	70.8	3.06e-82
20	Immune cells	Plasma	B	RPS2	0.75	100.0	3.22e-82
20	Immune cells	Plasma	B	TOR3A	0.4	53.4	7.67e-82
20	Immune cells	Plasma	B	SLC25A39	0.46	68.0	8.33e-82
20	Immune cells	Plasma	B	EXOSC3	0.25	47.9	1.13e-81
20	Immune cells	Plasma	B	RPN2	0.81	85.4	1.92e-81
20	Immune cells	Plasma	B	SEC63	0.54	70.8	4.21e-81
20	Immune cells	Plasma	B	HINT2	0.38	75.3	9.1e-81
20	Immune cells	Plasma	B	KIF22	0.34	50.2	1.39e-80
20	Immune cells	Plasma	B	TMPO	0.5	66.2	1.47e-80
20	Immune cells	Plasma	B	FDPS	0.6	82.2	1.7e-80
20	Immune cells	Plasma	B	TPRKB	0.32	67.1	2.56e-80
20	Immune cells	Plasma	B	MRPS11	0.28	63.0	3.16e-80
20	Immune cells	Plasma	B	KIAA0040	0.29	53.0	3.22e-80
20	Immune cells	Plasma	B	AURKAIP1	0.71	97.3	4.45e-80
20	Immune cells	Plasma	B	TARS	0.3	52.1	5.08e-80
20	Immune cells	Plasma	B	RRM1	0.28	29.2	5.58e-80
20	Immune cells	Plasma	B	COPS3	0.34	64.4	1.39e-79
20	Immune cells	Plasma	B	DBF4	0.27	46.1	2.31e-79
20	Immune cells	Plasma	B	SNRPA1	0.4	65.3	2.64e-79
20	Immune cells	Plasma	B	ELL2	0.26	46.1	2.71e-79
20	Immune cells	Plasma	B	CHCHD1	0.34	67.1	2.79e-79
20	Immune cells	Plasma	B	ARF4	0.74	82.6	5.59e-79
20	Immune cells	Plasma	B	SRSF9	0.72	85.4	8e-79
20	Immune cells	Plasma	B	MRPL16	0.29	58.9	1.3e-78
20	Immune cells	Plasma	B	TOP1	0.57	82.2	2.5e-78
20	Immune cells	Plasma	B	MRPS25	0.29	47.9	6.16e-78
20	Immune cells	Plasma	B	CADM1	0.35	27.4	7.11e-78
20	Immune cells	Plasma	B	MPDU1	0.26	52.5	1.28e-77
20	Immune cells	Plasma	B	GAPDH	0.83	100.0	1.29e-77
20	Immune cells	Plasma	B	SNRPD1	0.72	91.3	1.44e-77
20	Immune cells	Plasma	B	IER3IP1	0.51	78.5	1.76e-77
20	Immune cells	Plasma	B	PSMB2	0.73	89.5	3.25e-77
20	Immune cells	Plasma	B	POP5	0.29	63.0	3.29e-77
20	Immune cells	Plasma	B	COX7A2	0.77	98.2	3.39e-77
20	Immune cells	Plasma	B	RAD9A	0.25	55.7	3.47e-77
20	Immune cells	Plasma	B	MCEE	0.25	34.2	4.68e-77
20	Immune cells	Plasma	B	PSMA3	0.67	88.1	6.54e-77
20	Immune cells	Plasma	B	BCL7A	0.28	24.2	1.24e-76
20	Immune cells	Plasma	B	EMC6	0.41	78.5	2.02e-76
20	Immune cells	Plasma	B	PIM2	0.61	79.5	2.17e-76
20	Immune cells	Plasma	B	TXNDC17	0.54	84.0	2.52e-76
20	Immune cells	Plasma	B	DNAJC15	0.56	89.5	2.73e-76
20	Immune cells	Plasma	B	SIL1	0.36	60.7	8.38e-76
20	Immune cells	Plasma	B	FKBP3	0.38	79.0	9.02e-76
20	Immune cells	Plasma	B	LSM5	0.67	92.2	1.51e-75
20	Immune cells	Plasma	B	PSME2	0.86	98.6	1.91e-75
20	Immune cells	Plasma	B	EIF2S1	0.33	58.0	3.01e-75
20	Immune cells	Plasma	B	GNG7	0.34	58.9	4.29e-75
20	Immune cells	Plasma	B	VPS25	0.27	56.2	4.92e-75
20	Immune cells	Plasma	B	MRPS33	0.41	73.5	5.42e-75
20	Immune cells	Plasma	B	SLC25A5	0.86	93.6	1.99e-74
20	Immune cells	Plasma	B	NDUFAB1	0.68	90.4	3.29e-74
20	Immune cells	Plasma	B	ZNF706	0.77	95.0	4.22e-74
20	Immune cells	Plasma	B	MIF	0.77	94.1	4.54e-74
20	Immune cells	Plasma	B	TXN	0.88	96.8	5.65e-74
20	Immune cells	Plasma	B	RNF126	0.29	60.3	6.6e-74
20	Immune cells	Plasma	B	SRP72	0.6	82.2	8.38e-74
20	Immune cells	Plasma	B	NUDCD2	0.31	62.6	2.48e-73
20	Immune cells	Plasma	B	FAM46C	0.48	70.3	4.15e-73
20	Immune cells	Plasma	B	PSMC2	0.42	67.1	4.49e-73
20	Immune cells	Plasma	B	MAGT1	0.27	51.1	5.78e-73
20	Immune cells	Plasma	B	PSMB6	0.74	95.4	7.67e-73
20	Immune cells	Plasma	B	CD27	0.69	84.0	9.22e-73
20	Immune cells	Plasma	B	BET1	0.26	47.0	1.23e-72
20	Immune cells	Plasma	B	MRPL23	0.35	63.0	1.77e-72
20	Immune cells	Plasma	B	HERC2	0.25	52.1	1.93e-72
20	Immune cells	Plasma	B	TIMM13	0.51	84.0	2.65e-72
20	Immune cells	Plasma	B	MRPS12	0.35	68.9	2.76e-72
20	Immune cells	Plasma	B	BASP1	0.3	59.4	4.1e-72
20	Immune cells	Plasma	B	CLINT1	0.32	67.1	4.2e-72
20	Immune cells	Plasma	B	USP1	0.4	62.1	4.24e-72
20	Immune cells	Plasma	B	MRPS34	0.58	87.2	4.64e-72
20	Immune cells	Plasma	B	NDUFA8	0.29	66.7	6.4e-72
20	Immune cells	Plasma	B	LAGE3	0.32	65.3	7.27e-72
20	Immune cells	Plasma	B	COMMD3	0.45	79.9	1.42e-71
20	Immune cells	Plasma	B	IGLL5	0.6	33.3	1.97e-71
20	Immune cells	Plasma	B	EPRS	0.44	62.1	2.1e-71
20	Immune cells	Plasma	B	CNPY2	0.65	85.8	2.35e-71
20	Immune cells	Plasma	B	PPIA	0.75	99.5	2.4e-71
20	Immune cells	Plasma	B	HNRNPD	0.65	89.0	2.58e-71
20	Immune cells	Plasma	B	MRPS18C	0.41	79.0	3.97e-71
20	Immune cells	Plasma	B	MCM5	0.53	37.4	4.02e-71
20	Immune cells	Plasma	B	SMC1A	0.41	64.8	5.18e-71
20	Immune cells	Plasma	B	MPC2	0.47	81.3	7.06e-71
20	Immune cells	Plasma	B	NDUFA6	0.64	94.5	7.17e-71
20	Immune cells	Plasma	B	TMED10	0.71	87.2	8.38e-71
20	Immune cells	Plasma	B	CDC123	0.36	65.8	8.83e-71
20	Immune cells	Plasma	B	DAD1	0.78	96.8	1.11e-70
20	Immune cells	Plasma	B	MRPL14	0.36	74.0	2.08e-70
20	Immune cells	Plasma	B	ZDHHC12	0.31	65.3	4.68e-70
20	Immune cells	Plasma	B	IDH2	0.75	82.6	5.04e-70
20	Immune cells	Plasma	B	RPS26	0.73	98.2	5.39e-70
20	Immune cells	Plasma	B	MCTS1	0.42	74.9	6.03e-70
20	Immune cells	Plasma	B	ACADM	0.35	54.3	9.1e-70
20	Immune cells	Plasma	B	CCT2	0.48	69.9	1.15e-69
20	Immune cells	Plasma	B	HSPB11	0.46	77.2	1.2e-69
20	Immune cells	Plasma	B	SLC39A7	0.31	40.2	1.21e-69
20	Immune cells	Plasma	B	MCM3	0.39	35.6	1.45e-69
20	Immune cells	Plasma	B	WBSCR22	0.51	76.3	1.46e-69
20	Immune cells	Plasma	B	PPA1	0.64	89.0	1.67e-69
20	Immune cells	Plasma	B	TIMM8B	0.58	89.0	3.2e-69
20	Immune cells	Plasma	B	EMC7	0.52	82.2	3.5e-69
20	Immune cells	Plasma	B	SSR4	0.42	100.0	3.76e-69
20	Immune cells	Plasma	B	CD79B	0.48	78.1	4.02e-69
20	Immune cells	Plasma	B	P4HB	0.72	82.2	4.41e-69
20	Immune cells	Plasma	B	RNASEH2C	0.55	87.7	6.48e-69
20	Immune cells	Plasma	B	DERL2	0.42	68.5	1.24e-68
20	Immune cells	Plasma	B	CHID1	0.29	55.3	4.06e-68
20	Immune cells	Plasma	B	ANAPC11	0.66	94.5	8.56e-68
20	Immune cells	Plasma	B	YBX1	0.73	99.5	8.63e-68
20	Immune cells	Plasma	B	RPL36AL	0.66	99.5	1.32e-67
20	Immune cells	Plasma	B	UQCRC1	0.44	81.3	1.48e-67
20	Immune cells	Plasma	B	APOBEC3C	0.4	76.7	1.85e-67
20	Immune cells	Plasma	B	TRAM1	0.63	87.7	2.51e-67
20	Immune cells	Plasma	B	C1QBP	0.65	85.4	2.53e-67
20	Immune cells	Plasma	B	NUBP2	0.26	56.2	5.18e-67
20	Immune cells	Plasma	B	HSPA5	0.94	85.4	9.53e-67
20	Immune cells	Plasma	B	SIVA1	0.56	86.8	1.05e-66
20	Immune cells	Plasma	B	PSMD7	0.53	88.1	1.08e-66
20	Immune cells	Plasma	B	VDAC3	0.44	74.0	1.14e-66
20	Immune cells	Plasma	B	MRPL21	0.31	67.6	1.34e-66
20	Immune cells	Plasma	B	ADI1	0.46	73.1	1.38e-66
20	Immune cells	Plasma	B	MEI1	0.36	50.7	2.25e-66
20	Immune cells	Plasma	B	DCTPP1	0.28	45.7	2.38e-66
20	Immune cells	Plasma	B	ATP5A1	0.79	92.7	3.15e-66
20	Immune cells	Plasma	B	NDUFS6	0.7	96.8	3.22e-66
20	Immune cells	Plasma	B	MRPS7	0.39	74.4	3.32e-66
20	Immune cells	Plasma	B	PARP1	0.62	86.3	3.39e-66
20	Immune cells	Plasma	B	IMP4	0.36	59.8	3.44e-66
20	Immune cells	Plasma	B	ISG20	0.91	95.4	3.69e-66
20	Immune cells	Plasma	B	TRABD	0.44	70.3	4.59e-66
20	Immune cells	Plasma	B	MRPS23	0.26	52.5	1.09e-65
20	Immune cells	Plasma	B	MRPL52	0.64	91.8	1.34e-65
20	Immune cells	Plasma	B	HSPD1	0.77	87.7	1.34e-65
20	Immune cells	Plasma	B	MPC1	0.48	73.1	1.39e-65
20	Immune cells	Plasma	B	SPCS1	0.83	96.8	3.32e-65
20	Immune cells	Plasma	B	NUDT22	0.29	63.0	3.51e-65
20	Immune cells	Plasma	B	EBAG9	0.27	52.1	5.21e-65
20	Immune cells	Plasma	B	NDUFA9	0.37	69.4	5.38e-65
20	Immune cells	Plasma	B	SRP19	0.44	75.3	6.32e-65
20	Immune cells	Plasma	B	RPL7A	0.52	100.0	1.17e-64
20	Immune cells	Plasma	B	CDK2AP2	0.56	79.5	1.2e-64
20	Immune cells	Plasma	B	CCNC	0.34	45.2	1.72e-64
20	Immune cells	Plasma	B	TFDP1	0.26	32.4	1.83e-64
20	Immune cells	Plasma	B	NOL7	0.55	80.8	1.98e-64
20	Immune cells	Plasma	B	NDUFA7	0.46	82.2	2.88e-64
20	Immune cells	Plasma	B	NASP	0.57	71.2	4.47e-64
20	Immune cells	Plasma	B	HDLBP	0.43	58.4	4.77e-64
20	Immune cells	Plasma	B	DDX1	0.32	57.5	5.26e-64
20	Immune cells	Plasma	B	ILF2	0.55	77.2	7.93e-64
20	Immune cells	Plasma	B	TUBB4B	0.71	77.6	1.08e-63
20	Immune cells	Plasma	B	ACP1	0.49	80.4	1.1e-63
20	Immune cells	Plasma	B	SEC14L1	0.32	64.8	1.2e-63
20	Immune cells	Plasma	B	MZT2A	0.53	86.3	1.92e-63
20	Immune cells	Plasma	B	HAX1	0.59	87.7	2.03e-63
20	Immune cells	Plasma	B	HIST1H2BG	0.4	39.7	2.32e-63
20	Immune cells	Plasma	B	RABAC1	0.73	96.8	2.49e-63
20	Immune cells	Plasma	B	IFNAR2	0.45	70.3	2.81e-63
20	Immune cells	Plasma	B	NDUFS3	0.36	74.4	3.3e-63
20	Immune cells	Plasma	B	POLR2I	0.38	81.7	4.01e-63
20	Immune cells	Plasma	B	HSH2D	0.25	51.1	4.03e-63
20	Immune cells	Plasma	B	MRPL19	0.25	46.6	6.81e-63
20	Immune cells	Plasma	B	SSR2	0.78	96.8	1.12e-62
20	Immune cells	Plasma	B	FCRL5	0.36	40.6	1.23e-62
20	Immune cells	Plasma	B	NDUFB3	0.62	93.2	1.23e-62
20	Immune cells	Plasma	B	TIMM17B	0.27	70.3	1.33e-62
20	Immune cells	Plasma	B	MT-ND6	0.43	74.9	3.12e-62
20	Immune cells	Plasma	B	SDHB	0.38	73.5	5.85e-62
20	Immune cells	Plasma	B	GSPT1	0.32	63.5	5.88e-62
20	Immune cells	Plasma	B	SLIRP	0.58	93.6	6.37e-62
20	Immune cells	Plasma	B	CDK4	0.31	47.0	7.08e-62
20	Immune cells	Plasma	B	RASGRP3	0.3	32.0	9.88e-62
20	Immune cells	Plasma	B	TMEM126A	0.3	59.4	1.18e-61
20	Immune cells	Plasma	B	MRPL57	0.53	91.8	1.31e-61
20	Immune cells	Plasma	B	PHB2	0.38	72.1	1.63e-61
20	Immune cells	Plasma	B	CCDC53	0.29	57.5	1.83e-61
20	Immune cells	Plasma	B	BCKDK	0.26	49.3	1.9e-61
20	Immune cells	Plasma	B	DNAJC1	0.46	77.6	2.11e-61
20	Immune cells	Plasma	B	HSD17B10	0.47	81.7	2.23e-61
20	Immune cells	Plasma	B	CACYBP	0.57	82.6	3.42e-61
20	Immune cells	Plasma	B	SRA1	0.29	67.1	4.39e-61
20	Immune cells	Plasma	B	USP48	0.38	57.1	6.76e-61
20	Immune cells	Plasma	B	TRAPPC3	0.3	72.6	6.88e-61
20	Immune cells	Plasma	B	PFDN6	0.27	65.3	7.61e-61
20	Immune cells	Plasma	B	AKR1A1	0.46	79.5	1.01e-60
20	Immune cells	Plasma	B	AKR1B1	0.33	66.2	1.17e-60
20	Immune cells	Plasma	B	ZBTB8OS	0.38	73.5	1.18e-60
20	Immune cells	Plasma	B	PRDM1	0.39	68.0	1.25e-60
20	Immune cells	Plasma	B	COX6A1	0.64	99.1	1.35e-60
20	Immune cells	Plasma	B	NHP2	0.51	80.4	1.37e-60
20	Immune cells	Plasma	B	PSMD11	0.34	66.7	1.71e-60
20	Immune cells	Plasma	B	RPLP0	0.55	100.0	1.75e-60
20	Immune cells	Plasma	B	COX7B	0.67	100.0	1.94e-60
20	Immune cells	Plasma	B	CHCHD10	0.67	90.4	2.02e-60
20	Immune cells	Plasma	B	MRPL28	0.27	63.9	2.53e-60
20	Immune cells	Plasma	B	SNRPE	0.65	95.4	3.3e-60
20	Immune cells	Plasma	B	NUCB2	0.52	75.8	3.31e-60
20	Immune cells	Plasma	B	FDX1	0.34	70.3	4.66e-60
20	Immune cells	Plasma	B	MRPL11	0.3	65.8	5.42e-60
20	Immune cells	Plasma	B	NME2	0.31	36.5	6.43e-60
20	Immune cells	Plasma	B	SRPRA	0.43	63.9	9.65e-60
20	Immune cells	Plasma	B	CYCS	0.74	93.2	1.01e-59
20	Immune cells	Plasma	B	GTF3C6	0.42	82.6	1.12e-59
20	Immune cells	Plasma	B	SET	0.81	91.3	1.48e-59
20	Immune cells	Plasma	B	KDELR1	0.47	71.2	1.49e-59
20	Immune cells	Plasma	B	BABAM1	0.27	67.1	2.5e-59
20	Immune cells	Plasma	B	EIF5A	0.76	85.8	3.12e-59
20	Immune cells	Plasma	B	NDUFB4	0.68	95.0	3.38e-59
