Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
18	Immune cells	Tprolif	Tprolif	CDCA7	0.68	91.7	3.05e-165
18	Immune cells	Tprolif	Tprolif	DUSP4	0.45	95.4	3.72e-165
18	Immune cells	Tprolif	Tprolif	ARHGAP11A	0.53	88.8	4.2e-165
18	Immune cells	Tprolif	Tprolif	CD151	0.35	91.3	4.96e-165
18	Immune cells	Tprolif	Tprolif	PLK1	0.57	86.1	5.89e-165
18	Immune cells	Tprolif	Tprolif	HIST1H2AM	0.63	89.2	1.35e-164
18	Immune cells	Tprolif	Tprolif	CKLF	0.47	99.0	5.51e-164
18	Immune cells	Tprolif	Tprolif	FANCL	0.31	87.9	7.24e-164
18	Immune cells	Tprolif	Tprolif	GNLY	0.94	94.1	1.71e-163
18	Immune cells	Tprolif	Tprolif	SGOL2	0.4	87.1	2.71e-163
18	Immune cells	Tprolif	Tprolif	CDCA3	0.51	82.9	4.33e-163
18	Immune cells	Tprolif	Tprolif	PSMD1	0.29	90.7	6.59e-163
18	Immune cells	Tprolif	Tprolif	PHF19	0.47	90.9	9.29e-163
18	Immune cells	Tprolif	Tprolif	IFNG	0.48	94.3	2.14e-162
18	Immune cells	Tprolif	Tprolif	KIF14	0.43	85.3	2.95e-162
18	Immune cells	Tprolif	Tprolif	CDK2AP2	0.44	96.9	4.08e-162
18	Immune cells	Tprolif	Tprolif	FAM3C	0.29	90.2	2.55e-161
18	Immune cells	Tprolif	Tprolif	TIGIT	0.4	96.4	2.7e-161
18	Immune cells	Tprolif	Tprolif	HIST1H2AJ	0.31	85.1	3.78e-160
18	Immune cells	Tprolif	Tprolif	AHI1	0.26	88.2	5.11e-160
18	Immune cells	Tprolif	Tprolif	HIST1H2BH	0.37	86.2	6.03e-159
18	Immune cells	Tprolif	Tprolif	NEIL3	0.36	85.9	1.88e-158
18	Immune cells	Tprolif	Tprolif	KPNA2	0.65	91.3	2.05e-158
18	Immune cells	Tprolif	Tprolif	CENPH	0.5	90.6	2.05e-157
18	Immune cells	Tprolif	Tprolif	OIP5	0.27	85.3	5.09e-157
18	Immune cells	Tprolif	Tprolif	C12orf75	0.45	96.9	5.1e-157
18	Immune cells	Tprolif	Tprolif	TIMELESS	0.34	88.1	6.44e-157
18	Immune cells	Tprolif	Tprolif	NCAPG2	0.4	89.2	8.72e-157
18	Immune cells	Tprolif	Tprolif	TEX30	0.35	89.9	2.11e-156
18	Immune cells	Tprolif	Tprolif	CKAP2	0.45	90.6	3.05e-156
18	Immune cells	Tprolif	Tprolif	LOC100996809	0.52	95.6	5.63e-156
18	Immune cells	Tprolif	Tprolif	MYL6	0.37	99.7	9.16e-156
18	Immune cells	Tprolif	Tprolif	MT2A	0.45	95.8	2.11e-155
18	Immune cells	Tprolif	Tprolif	CDKN3	0.74	88.4	4.54e-155
18	Immune cells	Tprolif	Tprolif	APOBEC3C	0.32	92.7	5.25e-155
18	Immune cells	Tprolif	Tprolif	SHCBP1	0.34	82.9	8.81e-155
18	Immune cells	Tprolif	Tprolif	RFC5	0.31	89.4	9.96e-155
18	Immune cells	Tprolif	Tprolif	SPAG5	0.3	85.8	2.97e-154
18	Immune cells	Tprolif	Tprolif	HIST1H3B	0.44	84.8	2.58e-153
18	Immune cells	Tprolif	Tprolif	YBX1	0.43	99.6	2.83e-153
18	Immune cells	Tprolif	Tprolif	SIRPG	0.41	94.5	3.31e-153
18	Immune cells	Tprolif	Tprolif	PPIF	0.28	90.9	8.21e-153
18	Immune cells	Tprolif	Tprolif	POLD2	0.3	90.5	3.86e-151
18	Immune cells	Tprolif	Tprolif	CTNNAL1	0.35	88.5	5.92e-151
18	Immune cells	Tprolif	Tprolif	CHAF1B	0.26	87.4	7.94e-150
18	Immune cells	Tprolif	Tprolif	SHMT2	0.43	92.7	2.19e-149
18	Immune cells	Tprolif	Tprolif	NAP1L1	0.45	96.5	3.2e-149
18	Immune cells	Tprolif	Tprolif	GLO1	0.33	93.1	5.02e-148
18	Immune cells	Tprolif	Tprolif	TMIGD2	0.27	87.1	3.02e-147
18	Immune cells	Tprolif	Tprolif	RAB27A	0.4	95.6	1.91e-146
18	Immune cells	Tprolif	Tprolif	CASC5	0.46	87.2	1.79e-145
18	Immune cells	Tprolif	Tprolif	MRPL13	0.31	91.9	1.16e-144
18	Immune cells	Tprolif	Tprolif	CCNE2	0.28	86.4	2.21e-143
18	Immune cells	Tprolif	Tprolif	NDC80	0.5	88.4	1.41e-142
18	Immune cells	Tprolif	Tprolif	CENPW	0.6	89.8	1.63e-141
18	Immune cells	Tprolif	Tprolif	DYNLL1	0.44	97.3	4.27e-140
18	Immune cells	Tprolif	Tprolif	HIF1A	0.3	93.9	1.11e-139
18	Immune cells	Tprolif	Tprolif	CENPN	0.53	90.2	5.35e-139
18	Immune cells	Tprolif	Tprolif	CDCA8	0.67	87.4	1.48e-138
18	Immune cells	Tprolif	Tprolif	POC1A	0.26	86.2	3.87e-138
18	Immune cells	Tprolif	Tprolif	GGCT	0.39	92.2	4.44e-138
18	Immune cells	Tprolif	Tprolif	ANP32E	0.49	92.3	1.67e-137
18	Immune cells	Tprolif	Tprolif	YWHAE	0.38	94.0	4.45e-137
18	Immune cells	Tprolif	Tprolif	LAYN	0.28	86.7	5.86e-137
18	Immune cells	Tprolif	Tprolif	DUSP1	-0.76	99.7	7.93e-137
18	Immune cells	Tprolif	Tprolif	ABI3	0.29	93.6	1.3e-136
18	Immune cells	Tprolif	Tprolif	DBI	0.4	98.5	1.91e-136
18	Immune cells	Tprolif	Tprolif	TNFRSF18	0.47	92.3	3.93e-136
18	Immune cells	Tprolif	Tprolif	PHPT1	0.37	95.5	4.74e-136
18	Immune cells	Tprolif	Tprolif	AP2S1	0.38	96.6	3e-135
18	Immune cells	Tprolif	Tprolif	GSTP1	0.54	98.4	5.37e-135
18	Immune cells	Tprolif	Tprolif	HMGN3	0.45	95.8	4.31e-134
18	Immune cells	Tprolif	Tprolif	HIST1H4F	0.38	85.7	4.81e-134
18	Immune cells	Tprolif	Tprolif	PTPN7	0.34	95.4	6.22e-134
18	Immune cells	Tprolif	Tprolif	UQCC2	0.43	93.1	6.74e-134
18	Immune cells	Tprolif	Tprolif	CD63	0.43	96.7	1.66e-132
18	Immune cells	Tprolif	Tprolif	VOPP1	0.29	93.8	1.92e-132
18	Immune cells	Tprolif	Tprolif	CDC20	0.74	86.6	7.54e-132
18	Immune cells	Tprolif	Tprolif	POMP	0.37	97.2	3.08e-131
18	Immune cells	Tprolif	Tprolif	CCDC167	0.35	95.2	7.02e-131
18	Immune cells	Tprolif	Tprolif	CACYBP	0.36	97.6	7.53e-131
18	Immune cells	Tprolif	Tprolif	HIST1H3C	0.38	82.2	1.04e-130
18	Immune cells	Tprolif	Tprolif	IFI6	0.42	92.4	1.23e-130
18	Immune cells	Tprolif	Tprolif	HMGA1	0.41	91.3	2.09e-130
18	Immune cells	Tprolif	Tprolif	TESC	0.27	89.5	6.11e-130
18	Immune cells	Tprolif	Tprolif	PSME2	0.38	98.7	1.07e-129
18	Immune cells	Tprolif	Tprolif	CALM2	0.45	98.9	1.9e-129
18	Immune cells	Tprolif	Tprolif	PAICS	0.37	89.7	2.61e-129
18	Immune cells	Tprolif	Tprolif	P4HB	0.38	97.4	3.29e-129
18	Immune cells	Tprolif	Tprolif	HSBP1	0.31	93.5	3.36e-129
18	Immune cells	Tprolif	Tprolif	PRKDC	0.38	93.4	3.41e-129
18	Immune cells	Tprolif	Tprolif	CLTA	0.35	96.3	7.49e-129
18	Immune cells	Tprolif	Tprolif	AURKB	0.55	85.9	9.92e-129
18	Immune cells	Tprolif	Tprolif	FOS	-0.85	99.7	1e-128
18	Immune cells	Tprolif	Tprolif	BRCA1	0.34	88.0	1.46e-128
18	Immune cells	Tprolif	Tprolif	CCT3	0.32	94.9	3.78e-127
18	Immune cells	Tprolif	Tprolif	DUSP2	-0.81	96.6	3.68e-126
18	Immune cells	Tprolif	Tprolif	LOC101929531	0.54	96.0	1.42e-124
18	Immune cells	Tprolif	Tprolif	RPS8	-0.35	99.8	2.05e-124
18	Immune cells	Tprolif	Tprolif	MIR155HG	0.33	90.6	4.18e-124
18	Immune cells	Tprolif	Tprolif	CD82	0.36	96.0	6.09e-124
18	Immune cells	Tprolif	Tprolif	KIF11	0.47	87.1	1.21e-123
18	Immune cells	Tprolif	Tprolif	ATP5G1	0.35	95.2	1.59e-122
18	Immune cells	Tprolif	Tprolif	ARL6IP1	0.7	96.3	1.43e-121
18	Immune cells	Tprolif	Tprolif	ZFP36	-0.79	99.0	2.62e-121
18	Immune cells	Tprolif	Tprolif	CYC1	0.27	93.8	4.06e-119
18	Immune cells	Tprolif	Tprolif	GPI	0.37	95.8	5.08e-118
18	Immune cells	Tprolif	Tprolif	CEP55	0.3	86.0	1.47e-116
18	Immune cells	Tprolif	Tprolif	RBPJ	0.36	95.2	1.61e-116
18	Immune cells	Tprolif	Tprolif	LRR1	0.32	88.0	1.92e-115
18	Immune cells	Tprolif	Tprolif	RFC2	0.4	90.8	2.68e-115
18	Immune cells	Tprolif	Tprolif	SUPT16H	0.35	91.7	4.36e-115
18	Immune cells	Tprolif	Tprolif	FBXO5	0.4	87.6	1.66e-114
18	Immune cells	Tprolif	Tprolif	GZMA	0.82	97.4	4.83e-114
18	Immune cells	Tprolif	Tprolif	IMPDH2	0.28	92.4	1.04e-113
18	Immune cells	Tprolif	Tprolif	KIF20B	0.54	91.4	2.08e-113
18	Immune cells	Tprolif	Tprolif	HLA-DMA	0.37	92.7	4.42e-113
18	Immune cells	Tprolif	Tprolif	MXD3	0.35	86.3	2.56e-112
18	Immune cells	Tprolif	Tprolif	APOBEC3G	0.28	97.8	2.01e-111
18	Immune cells	Tprolif	Tprolif	BTG3	0.26	94.5	4.53e-111
18	Immune cells	Tprolif	Tprolif	HSPB1	0.27	97.3	6.39e-111
18	Immune cells	Tprolif	Tprolif	HIST1H1C	0.42	88.6	6.79e-110
18	Immune cells	Tprolif	Tprolif	HIST1H2AG	0.41	87.8	7.11e-109
18	Immune cells	Tprolif	Tprolif	TXN	0.32	97.7	7.76e-109
18	Immune cells	Tprolif	Tprolif	CCNB2	0.68	87.2	1.84e-107
18	Immune cells	Tprolif	Tprolif	CTSC	0.34	97.3	3.74e-106
18	Immune cells	Tprolif	Tprolif	NCAPG	0.46	87.4	7.84e-106
18	Immune cells	Tprolif	Tprolif	CKAP5	0.35	87.8	4.35e-105
18	Immune cells	Tprolif	Tprolif	SLC1A5	0.27	91.0	4.6e-105
18	Immune cells	Tprolif	Tprolif	HSPD1	0.32	96.6	1.33e-103
18	Immune cells	Tprolif	Tprolif	ECT2	0.37	86.0	1.37e-103
18	Immune cells	Tprolif	Tprolif	MIF	0.37	99.5	2.09e-103
18	Immune cells	Tprolif	Tprolif	TUBB4B	0.55	94.3	3.79e-103
18	Immune cells	Tprolif	Tprolif	PDIA4	0.27	92.2	6.4e-103
18	Immune cells	Tprolif	Tprolif	POLD3	0.26	88.6	3.43e-102
18	Immune cells	Tprolif	Tprolif	MELK	0.28	85.7	3.66e-102
18	Immune cells	Tprolif	Tprolif	TYMP	0.27	92.5	7.2e-102
18	Immune cells	Tprolif	Tprolif	SMS	0.31	92.7	1.8e-100
18	Immune cells	Tprolif	Tprolif	NCAPD2	0.33	87.5	5.42e-100
18	Immune cells	Tprolif	Tprolif	ATAD5	0.36	88.4	1.32e-98
18	Immune cells	Tprolif	Tprolif	CENPE	0.38	86.7	3.95e-98
18	Immune cells	Tprolif	Tprolif	CTSD	0.34	98.6	6.14e-98
18	Immune cells	Tprolif	Tprolif	CCNA2	0.71	86.6	3.34e-97
18	Immune cells	Tprolif	Tprolif	HIST1H2AL	0.43	86.7	7.47e-97
18	Immune cells	Tprolif	Tprolif	HADH	0.36	89.6	5.08e-96
18	Immune cells	Tprolif	Tprolif	AURKA	0.3	86.0	5.93e-96
18	Immune cells	Tprolif	Tprolif	MYL6B	0.29	89.3	1.03e-95
18	Immune cells	Tprolif	Tprolif	DCTPP1	0.34	91.1	1.13e-95
18	Immune cells	Tprolif	Tprolif	ORC6	0.4	88.1	1.83e-95
18	Immune cells	Tprolif	Tprolif	HSP90B1	0.53	96.7	2.06e-93
18	Immune cells	Tprolif	Tprolif	CD8A	0.36	96.6	2.5e-93
18	Immune cells	Tprolif	Tprolif	ARPC5	0.28	97.3	4.12e-93
18	Immune cells	Tprolif	Tprolif	RPL39L	0.34	89.1	4.88e-92
18	Immune cells	Tprolif	Tprolif	BST2	0.32	97.3	1.22e-91
18	Immune cells	Tprolif	Tprolif	NHP2	0.26	95.2	1.74e-91
18	Immune cells	Tprolif	Tprolif	LIMS1	0.26	91.7	7.57e-91
18	Immune cells	Tprolif	Tprolif	TXNDC17	0.31	92.7	1.05e-90
18	Immune cells	Tprolif	Tprolif	LOC101929065	-0.34	83.5	6.4e-90
18	Immune cells	Tprolif	Tprolif	RUVBL2	0.26	88.7	7.05e-90
18	Immune cells	Tprolif	Tprolif	HIST1H2BJ	0.36	86.0	7.81e-90
18	Immune cells	Tprolif	Tprolif	PRDX5	0.29	97.3	4.55e-88
18	Immune cells	Tprolif	Tprolif	CALR	0.39	98.8	2.41e-87
18	Immune cells	Tprolif	Tprolif	PMVK	0.26	92.7	7.11e-87
18	Immune cells	Tprolif	Tprolif	MTHFD1	0.33	89.7	7.28e-87
18	Immune cells	Tprolif	Tprolif	MANF	0.28	91.2	2.2e-86
18	Immune cells	Tprolif	Tprolif	YIF1B	0.26	91.3	2.61e-86
18	Immune cells	Tprolif	Tprolif	TUBA1C	0.39	91.4	2.66e-86
18	Immune cells	Tprolif	Tprolif	NRM	0.34	88.7	1.04e-85
18	Immune cells	Tprolif	Tprolif	GALM	0.28	92.3	1.4e-85
18	Immune cells	Tprolif	Tprolif	HIST1H1D	0.56	89.3	4.17e-85
18	Immune cells	Tprolif	Tprolif	SDF2L1	0.29	93.4	3.6e-84
18	Immune cells	Tprolif	Tprolif	ITM2A	0.28	97.7	1.67e-83
18	Immune cells	Tprolif	Tprolif	GSTO1	0.28	93.2	5.1e-83
18	Immune cells	Tprolif	Tprolif	SMCO4	0.28	88.2	6.57e-82
18	Immune cells	Tprolif	Tprolif	SGOL1	0.33	86.5	7.59e-82
18	Immune cells	Tprolif	Tprolif	BTG2	-0.83	95.2	1.31e-79
18	Immune cells	Tprolif	Tprolif	SSR3	0.28	93.9	1.71e-79
18	Immune cells	Tprolif	Tprolif	PPA1	0.31	94.6	2e-79
18	Immune cells	Tprolif	Tprolif	PRDX1	0.28	97.8	8.27e-79
18	Immune cells	Tprolif	Tprolif	HIST1H1B	0.53	84.9	8.43e-79
18	Immune cells	Tprolif	Tprolif	ANXA2	0.34	96.7	1.68e-78
18	Immune cells	Tprolif	Tprolif	TACC3	0.35	89.1	3.98e-78
18	Immune cells	Tprolif	Tprolif	C19orf10	0.27	93.3	1.48e-77
18	Immune cells	Tprolif	Tprolif	VIM	0.37	100.0	1.62e-77
18	Immune cells	Tprolif	Tprolif	TCF7	-0.41	85.1	3.44e-77
18	Immune cells	Tprolif	Tprolif	BUB1	0.29	85.7	2.51e-75
18	Immune cells	Tprolif	Tprolif	CDKN2A	0.36	88.6	2.57e-73
18	Immune cells	Tprolif	Tprolif	HLA-DQB1	0.33	90.5	3.18e-73
18	Immune cells	Tprolif	Tprolif	LTB	-0.83	90.9	6.71e-72
18	Immune cells	Tprolif	Tprolif	IER2	-0.67	96.6	1.67e-70
18	Immune cells	Tprolif	Tprolif	ALOX5AP	0.45	97.0	3.33e-70
18	Immune cells	Tprolif	Tprolif	S1PR1	-0.36	84.9	4.17e-69
18	Immune cells	Tprolif	Tprolif	HIST1H1E	0.56	89.8	1.51e-68
18	Immune cells	Tprolif	Tprolif	PRDX2	0.26	95.1	9.96e-66
18	Immune cells	Tprolif	Tprolif	LOC101060038	0.29	88.0	4.59e-65
18	Immune cells	Tprolif	Tprolif	CTSW	0.33	97.0	1.33e-63
18	Immune cells	Tprolif	Tprolif	HLA-DRB1	0.26	91.2	3.05e-63
18	Immune cells	Tprolif	Tprolif	HMGB3	0.45	87.3	2.91e-62
18	Immune cells	Tprolif	Tprolif	NKG7	0.33	97.1	9.86e-61
18	Immune cells	Tprolif	Tprolif	LOC102723407	0.41	72.5	3.26e-57
18	Immune cells	Tprolif	Tprolif	NABP1	-0.27	86.7	2.09e-55
18	Immune cells	Tprolif	Tprolif	HIST1H2AB	0.33	85.3	1.13e-54
18	Immune cells	Tprolif	Tprolif	FTL	-0.39	99.5	1.79e-54
18	Immune cells	Tprolif	Tprolif	NUF2	0.49	86.7	3.55e-53
18	Immune cells	Tprolif	Tprolif	SLC2A3	-0.67	94.3	3.68e-53
18	Immune cells	Tprolif	Tprolif	AHNAK	-0.61	92.6	7.42e-53
18	Immune cells	Tprolif	Tprolif	HIRIP3	0.29	88.8	2.2e-51
18	Immune cells	Tprolif	Tprolif	HIST1H2AI	0.29	83.2	2.02e-50
18	Immune cells	Tprolif	Tprolif	CD7	0.32	99.1	7.56e-49
18	Immune cells	Tprolif	Tprolif	ITGB3BP	0.28	88.4	6.61e-48
18	Immune cells	Tprolif	Tprolif	HIST1H3D	0.38	87.1	7.4e-47
18	Immune cells	Tprolif	Tprolif	IFITM2	-0.4	98.2	3.58e-46
18	Immune cells	Tprolif	Tprolif	HIST1H2BF	0.28	85.2	6.57e-46
18	Immune cells	Tprolif	Tprolif	KLF3	-0.33	84.1	1.54e-43
18	Immune cells	Tprolif	Tprolif	IFITM1	-0.32	99.1	6.77e-42
18	Immune cells	Tprolif	Tprolif	KLF6	-0.42	98.1	5.61e-39
18	Immune cells	Tprolif	Tprolif	IGJ	1.35	77.7	1.04e-37
18	Immune cells	Tprolif	Tprolif	KLF2	-0.66	86.6	2.96e-37
18	Immune cells	Tprolif	Tprolif	PPP1R2P9	-0.27	83.5	3.63e-37
18	Immune cells	Tprolif	Tprolif	CCL3	0.45	88.1	5.25e-37
18	Immune cells	Tprolif	Tprolif	PLAC8	-0.31	84.1	3.83e-35
18	Immune cells	Tprolif	Tprolif	LOC101928173	0.27	88.4	4.12e-35
18	Immune cells	Tprolif	Tprolif	MATK	-0.36	87.8	5.44e-35
18	Immune cells	Tprolif	Tprolif	FOSB	-0.6	90.4	1.18e-33
18	Immune cells	Tprolif	Tprolif	ANXA1	-0.52	94.7	3.63e-32
18	Immune cells	Tprolif	Tprolif	CXCR4	-0.37	98.2	6.64e-31
18	Immune cells	Tprolif	Tprolif	FAIM3	-0.44	88.3	2.86e-30
18	Immune cells	Tprolif	Tprolif	CCR7	-0.43	86.6	3.08e-29
18	Immune cells	Tprolif	Tprolif	PTGER2	-0.5	85.9	5.93e-29
18	Immune cells	Tprolif	Tprolif	ICAM2	-0.35	86.3	1.2e-27
18	Immune cells	Tprolif	Tprolif	CCNB1	0.51	86.0	6.18e-27
18	Immune cells	Tprolif	Tprolif	LINC00861	-0.48	87.4	2.73e-26
18	Immune cells	Tprolif	Tprolif	CD69	-0.39	98.6	4.67e-26
18	Immune cells	Tprolif	Tprolif	DERL3	0.3	83.9	1.66e-23
18	Immune cells	Tprolif	Tprolif	PTGDR	-0.26	84.6	6.17e-22
18	Immune cells	Tprolif	Tprolif	PASK	-0.26	86.0	1.19e-20
18	Immune cells	Tprolif	Tprolif	NR4A2	-0.59	93.1	7.65e-20
18	Immune cells	Tprolif	Tprolif	PPP1R15A	-0.41	97.4	1.63e-19
18	Immune cells	Tprolif	Tprolif	FAM102A	-0.27	88.0	7.58e-18
18	Immune cells	Tprolif	Tprolif	PRKCQ-AS1	-0.41	88.3	9.49e-18
18	Immune cells	Tprolif	Tprolif	PRMT9	-0.27	87.1	1.89e-17
18	Immune cells	Tprolif	Tprolif	LGALS1	0.42	94.8	3.75e-17
18	Immune cells	Tprolif	Tprolif	GZMK	-0.51	88.1	4.81e-17
18	Immune cells	Tprolif	Tprolif	PIK3R1	-0.49	90.6	7.89e-17
18	Immune cells	Tprolif	Tprolif	TOB1	-0.38	89.9	7.9e-17
18	Immune cells	Tprolif	Tprolif	BRE-AS1	-0.37	86.1	1.11e-16
18	Immune cells	Tprolif	Tprolif	CD40LG	-0.32	85.6	8.27e-16
18	Immune cells	Tprolif	Tprolif	PBXIP1	-0.4	89.2	1.39e-15
18	Immune cells	Tprolif	Tprolif	FAM46C	-0.37	89.2	2.37e-15
18	Immune cells	Tprolif	Tprolif	KLRG1	-0.4	86.3	4.99e-15
18	Immune cells	Tprolif	Tprolif	TAGAP	-0.49	94.1	5.28e-15
18	Immune cells	Tprolif	Tprolif	BMS1P20	-0.57	86.3	4.77e-14
18	Immune cells	Tprolif	Tprolif	TNFAIP3	-0.44	97.0	6.67e-13
18	Immune cells	Tprolif	Tprolif	SAT1	-0.4	93.9	1.5e-12
18	Immune cells	Tprolif	Tprolif	EGR1	-0.7	89.1	2.34e-12
18	Immune cells	Tprolif	Tprolif	JUN	-0.27	99.9	2.48e-12
18	Immune cells	Tprolif	Tprolif	LYAR	-0.41	88.6	2.96e-12
18	Immune cells	Tprolif	Tprolif	NFKBIA	-0.36	96.3	6.24e-12
18	Immune cells	Tprolif	Tprolif	LEF1	-0.3	86.4	6.31e-11
18	Immune cells	Tprolif	Tprolif	KLRB1	-0.28	89.8	1.91e-10
18	Immune cells	Tprolif	Tprolif	GPR183	-0.41	87.4	2.68e-09
18	Immune cells	Tprolif	Tprolif	SCML4	-0.34	88.4	1.71e-08
18	Immune cells	Tprolif	Tprolif	MYADM	-0.41	88.9	3.57e-08
18	Immune cells	Tprolif	Tprolif	DNAJB1	-0.34	98.9	6.73e-08
18	Immune cells	Tprolif	Tprolif	RASGRP2	-0.29	85.7	4.57e-07
18	Immune cells	Tprolif	Tprolif	SELL	-0.3	87.0	4.7e-07
18	Immune cells	Tprolif	Tprolif	SOCS3	-0.49	90.3	4.29e-06
18	Immune cells	Tprolif	Tprolif	AREG	-0.25	87.7	7.04e-06
19	Immune cells	DC	cDC2	CCL17	1.7	99.8	0
19	Immune cells	DC	cDC2	HLA-DRB4	1.36	99.9	0
19	Immune cells	DC	cDC2	LOC100996809	1.29	99.9	0
19	Immune cells	DC	cDC2	HLA-DRB3	1.15	99.9	0
19	Immune cells	DC	cDC2	HLA-DQB1	1.1	99.8	0
19	Immune cells	DC	cDC2	CD74	1.08	100.0	0
19	Immune cells	DC	cDC2	CST3	0.87	100.0	0
19	Immune cells	DC	cDC2	HLA-DRB5	0.8	99.9	0
19	Immune cells	DC	cDC2	IFI30	0.78	99.8	0
19	Immune cells	DC	cDC2	HLA-DRB1	0.78	99.9	0
19	Immune cells	DC	cDC2	WFDC21P	0.65	99.7	0
19	Immune cells	DC	cDC2	ALDH2	0.63	100.0	0
19	Immune cells	DC	cDC2	IL1B	0.6	99.6	0
19	Immune cells	DC	cDC2	PPP1R14A	0.56	99.8	0
19	Immune cells	DC	cDC2	CD207	0.55	99.4	0
19	Immune cells	DC	cDC2	CD1C	0.46	99.8	0
19	Immune cells	DC	cDC2	LTBR	0.32	99.8	0
19	Immune cells	DC	cDC2	CLEC10A	0.32	99.8	0
19	Immune cells	DC	cDC2	PTMS	0.31	100.0	0
19	Immune cells	DC	cDC2	ADAP2	0.29	99.8	0
19	Immune cells	DC	cDC2	TMEM51	0.28	99.9	0
19	Immune cells	DC	cDC2	CD1A	0.26	99.5	0
19	Immune cells	DC	cDC2	LGALS2	0.26	99.7	0
19	Immune cells	DC	cDC2	PDLIM1	0.26	100.0	0
19	Immune cells	DC	cDC2	P2RY13	0.25	99.6	0
19	Immune cells	DC	cDC2	CPVL	0.4	99.7	6.56e-298
19	Immune cells	DC	cDC2	PLXDC2	0.36	99.7	1.21e-279
19	Immune cells	DC	cDC2	HCK	0.34	99.8	1.6e-278
19	Immune cells	DC	cDC2	HLA-DMB	0.53	99.8	6.42e-276
19	Immune cells	DC	cDC2	SPI1	0.45	99.8	3.54e-273
19	Immune cells	DC	cDC2	MS4A7	0.56	99.8	1.59e-270
19	Immune cells	DC	cDC2	NAPSB	0.4	99.8	2.88e-270
19	Immune cells	DC	cDC2	UBD	0.44	99.8	2.07e-268
19	Immune cells	DC	cDC2	AIF1	0.56	99.8	5.73e-268
19	Immune cells	DC	cDC2	IL32	-1.09	100.0	1.28e-261
19	Immune cells	DC	cDC2	SYK	0.29	99.8	3.65e-259
19	Immune cells	DC	cDC2	GSN	0.61	100.0	3.76e-258
19	Immune cells	DC	cDC2	CD59	0.31	100.0	6.29e-252
19	Immune cells	DC	cDC2	CCL22	0.63	99.8	3.12e-245
19	Immune cells	DC	cDC2	LYZ	0.59	99.8	1.99e-242
19	Immune cells	DC	cDC2	PLD4	0.32	99.8	2.81e-240
19	Immune cells	DC	cDC2	FCER1A	0.52	99.8	2.01e-239
19	Immune cells	DC	cDC2	KLRC3	-0.29	99.8	4.64e-233
19	Immune cells	DC	cDC2	FCER1G	0.39	99.8	6.55e-231
19	Immune cells	DC	cDC2	HLA-DMA	0.3	99.9	1.64e-229
19	Immune cells	DC	cDC2	RAB31	0.34	99.8	1.82e-226
19	Immune cells	DC	cDC2	APOC1	0.53	99.8	7.41e-226
19	Immune cells	DC	cDC2	IGSF6	0.47	99.7	3.3e-224
19	Immune cells	DC	cDC2	MARCH1	0.35	99.8	3.4e-221
19	Immune cells	DC	cDC2	GRN	0.4	100.0	4.2e-214
19	Immune cells	DC	cDC2	IL13RA1	0.34	99.9	8.92e-213
19	Immune cells	DC	cDC2	XCL2	-0.37	99.8	2.81e-208
19	Immune cells	DC	cDC2	CXCL10	0.67	99.8	1.47e-202
19	Immune cells	DC	cDC2	CLEC7A	0.33	99.8	2.51e-201
19	Immune cells	DC	cDC2	HLA-DQB2	0.9	99.8	1.92e-198
19	Immune cells	DC	cDC2	CSF1R	0.33	99.8	4.71e-195
19	Immune cells	DC	cDC2	LILRB2	0.26	99.7	4.99e-186
19	Immune cells	DC	cDC2	NPC2	0.43	100.0	9.16e-180
19	Immune cells	DC	cDC2	ZNF385A	0.32	99.8	4.61e-177
19	Immune cells	DC	cDC2	GZMK	-0.38	99.8	1.55e-172
19	Immune cells	DC	cDC2	GNLY	-1.9	99.8	2.06e-172
19	Immune cells	DC	cDC2	MNDA	0.4	99.8	9.13e-171
19	Immune cells	DC	cDC2	ACTB	0.44	100.0	1.82e-168
19	Immune cells	DC	cDC2	SPINT2	0.4	99.8	3.72e-168
19	Immune cells	DC	cDC2	RNASE6	0.45	99.8	2.58e-162
19	Immune cells	DC	cDC2	HLA-DRB6	0.41	99.9	1.58e-158
19	Immune cells	DC	cDC2	TUBB6	0.29	99.9	7.3e-156
19	Immune cells	DC	cDC2	IL7R	-1.13	99.9	5.4e-155
19	Immune cells	DC	cDC2	ALOX5	0.3	99.8	1.91e-149
19	Immune cells	DC	cDC2	SYNGR2	0.33	100.0	2.83e-141
19	Immune cells	DC	cDC2	LST1	0.29	99.8	7.17e-141
19	Immune cells	DC	cDC2	SERPINF1	0.38	99.8	8.17e-140
19	Immune cells	DC	cDC2	KLRC1	-0.38	99.8	1.03e-139
19	Immune cells	DC	cDC2	MS4A6A	0.5	99.8	2.61e-135
19	Immune cells	DC	cDC2	CDKN1A	0.42	99.8	1.71e-133
19	Immune cells	DC	cDC2	FCGRT	0.38	100.0	7.37e-133
19	Immune cells	DC	cDC2	CXCL16	0.36	99.8	8.12e-130
19	Immune cells	DC	cDC2	PKIB	0.49	99.8	2.2e-128
19	Immune cells	DC	cDC2	TSC22D3	-0.71	99.9	2.12e-127
19	Immune cells	DC	cDC2	CSTB	0.35	100.0	4.64e-126
19	Immune cells	DC	cDC2	PEA15	0.37	100.0	2.1e-123
