Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
10	Immune cells	CD4Tconv	Tfh	PSIP1	0.28	38.3	7.27e-06
10	Immune cells	CD4Tconv	Tfh	PRF1	-0.63	18.2	7.76e-06
10	Immune cells	CD4Tconv	Tfh	MRPL57	0.27	44.3	8.13e-06
10	Immune cells	CD4Tconv	Tfh	RORA	0.25	39.8	8.26e-06
10	Immune cells	CD4Tconv	Tfh	IRF1	-0.52	26.5	8.42e-06
10	Immune cells	CD4Tconv	Tfh	ATP5G1	0.26	45.1	9.56e-06
11	Immune cells	CD8T	CD8Teff	CCL4L2	1.92	41.8	3.52e-80
11	Immune cells	CD8T	CD8Teff	KRT86	1.71	45.6	5.61e-67
11	Immune cells	CD8T	CD8Teff	ZNF683	1.28	67.1	8.72e-62
11	Immune cells	CD8T	CD8Teff	GZMB	1.75	96.2	6.02e-58
11	Immune cells	CD8T	CD8Teff	AC092580.4	1.64	86.1	9.28e-55
11	Immune cells	CD8T	CD8Teff	KLRC1	1.5	67.1	2.52e-51
11	Immune cells	CD8T	CD8Teff	KRT81	0.79	21.5	1.53e-47
11	Immune cells	CD8T	CD8Teff	CTSW	1.5	91.1	4.71e-46
11	Immune cells	CD8T	CD8Teff	CD9	0.92	38.0	6.76e-42
11	Immune cells	CD8T	CD8Teff	SPRY1	0.89	31.6	4.62e-38
11	Immune cells	CD8T	CD8Teff	CAPG	1.13	74.7	1.83e-36
11	Immune cells	CD8T	CD8Teff	CD8A	1.16	77.2	2.24e-36
11	Immune cells	CD8T	CD8Teff	GZMH	1.21	73.4	1.55e-35
11	Immune cells	CD8T	CD8Teff	SRGAP3	0.81	38.0	2.61e-35
11	Immune cells	CD8T	CD8Teff	NKG7	1.23	96.2	2.3e-34
11	Immune cells	CD8T	CD8Teff	CD8B	0.95	74.7	9.89e-34
11	Immune cells	CD8T	CD8Teff	DRAXIN	0.35	11.4	2.96e-33
11	Immune cells	CD8T	CD8Teff	ALOX5AP	1.12	98.7	1.3e-31
11	Immune cells	CD8T	CD8Teff	AC002331.1	1.24	50.6	1.64e-30
11	Immune cells	CD8T	CD8Teff	KLRD1	1.07	62.0	2.02e-30
11	Immune cells	CD8T	CD8Teff	ID2	1.13	98.7	2.12e-30
11	Immune cells	CD8T	CD8Teff	CTSD	1.15	81.0	4.91e-30
11	Immune cells	CD8T	CD8Teff	GNLY	1.53	74.7	1.51e-29
11	Immune cells	CD8T	CD8Teff	HOPX	1.2	67.1	1.67e-29
11	Immune cells	CD8T	CD8Teff	CD63	1.19	88.6	5.61e-29
11	Immune cells	CD8T	CD8Teff	FASLG	0.8	49.4	4.49e-27
11	Immune cells	CD8T	CD8Teff	GZMA	1.1	98.7	8.89e-27
11	Immune cells	CD8T	CD8Teff	JAML	1.01	67.1	2.38e-26
11	Immune cells	CD8T	CD8Teff	DBN1	0.49	16.5	5.23e-26
11	Immune cells	CD8T	CD8Teff	FAM118A	0.95	58.2	7.65e-25
11	Immune cells	CD8T	CD8Teff	IFITM10	0.45	15.2	2.01e-24
11	Immune cells	CD8T	CD8Teff	CCL5	1.0	100.0	5.94e-23
11	Immune cells	CD8T	CD8Teff	PRF1	0.99	79.7	1.15e-22
11	Immune cells	CD8T	CD8Teff	PDLIM4	0.46	11.4	5.14e-22
11	Immune cells	CD8T	CD8Teff	CCL4	1.33	75.9	1.21e-20
11	Immune cells	CD8T	CD8Teff	HLA-B	0.48	100.0	6.49e-20
11	Immune cells	CD8T	CD8Teff	CD7	0.83	96.2	3.73e-19
11	Immune cells	CD8T	CD8Teff	CKLF	0.89	91.1	3.38e-18
11	Immune cells	CD8T	CD8Teff	CLIC3	0.83	39.2	3.76e-18
11	Immune cells	CD8T	CD8Teff	ITGA1	0.74	38.0	5.48e-18
11	Immune cells	CD8T	CD8Teff	IFNG	0.99	48.1	7.42e-18
11	Immune cells	CD8T	CD8Teff	CCL3	1.26	50.6	3.25e-17
11	Immune cells	CD8T	CD8Teff	ANKRD28	0.61	31.6	3.99e-17
11	Immune cells	CD8T	CD8Teff	CD52	0.7	97.5	3.99e-17
11	Immune cells	CD8T	CD8Teff	LINC00969	0.66	45.6	1.43e-16
11	Immune cells	CD8T	CD8Teff	FAM166B	0.43	10.1	4.09e-16
11	Immune cells	CD8T	CD8Teff	PPFIA1	0.6	25.3	1.31e-15
11	Immune cells	CD8T	CD8Teff	AKAP5	0.55	26.6	2.32e-15
11	Immune cells	CD8T	CD8Teff	HLA-DRB1	0.72	81.0	4.4e-14
11	Immune cells	CD8T	CD8Teff	SH3BGRL3	0.58	96.2	2.17e-13
11	Immune cells	CD8T	CD8Teff	RPS2	-0.52	100.0	7.74e-13
11	Immune cells	CD8T	CD8Teff	LAG3	0.66	68.4	2.36e-12
11	Immune cells	CD8T	CD8Teff	AC069363.1	0.47	19.0	1.05e-11
11	Immune cells	CD8T	CD8Teff	GPR34	0.3	10.1	5.21e-11
11	Immune cells	CD8T	CD8Teff	CLECL1	0.45	16.5	7.59e-11
11	Immune cells	CD8T	CD8Teff	ITGAE	0.74	45.6	8.56e-11
11	Immune cells	CD8T	CD8Teff	AFAP1L2	0.4	17.7	8.84e-11
11	Immune cells	CD8T	CD8Teff	CD3D	0.46	100.0	1.22e-10
11	Immune cells	CD8T	CD8Teff	WIPF3	0.31	13.9	1.22e-10
11	Immune cells	CD8T	CD8Teff	H3F3B	-0.56	92.4	1.59e-10
11	Immune cells	CD8T	CD8Teff	CXCR6	0.59	69.6	3.23e-10
11	Immune cells	CD8T	CD8Teff	RUNX3	0.76	48.1	3.47e-10
11	Immune cells	CD8T	CD8Teff	IKZF3	0.61	40.5	5.69e-10
11	Immune cells	CD8T	CD8Teff	DAPK2	0.5	20.3	9.07e-10
11	Immune cells	CD8T	CD8Teff	BLOC1S1	0.66	69.6	1.21e-09
11	Immune cells	CD8T	CD8Teff	SUPT3H	0.54	35.4	2.02e-09
11	Immune cells	CD8T	CD8Teff	RPL7	-0.5	97.5	2.23e-09
11	Immune cells	CD8T	CD8Teff	CLEC2B	0.58	70.9	2.58e-09
11	Immune cells	CD8T	CD8Teff	PHYKPL	0.74	44.3	2.72e-09
11	Immune cells	CD8T	CD8Teff	CYTH4	0.49	38.0	2.91e-09
11	Immune cells	CD8T	CD8Teff	HLA-C	0.29	100.0	3.03e-09
11	Immune cells	CD8T	CD8Teff	PTPN7	0.69	65.8	3.14e-09
11	Immune cells	CD8T	CD8Teff	HCST	0.53	94.9	3.47e-09
11	Immune cells	CD8T	CD8Teff	RASD1	0.42	11.4	3.84e-09
11	Immune cells	CD8T	CD8Teff	DDAH2	0.52	24.1	1.07e-08
11	Immune cells	CD8T	CD8Teff	NELL2	0.45	26.6	1.19e-08
11	Immune cells	CD8T	CD8Teff	TSPAN14	0.63	39.2	1.94e-08
11	Immune cells	CD8T	CD8Teff	ANKRD35	0.5	20.3	2.45e-08
11	Immune cells	CD8T	CD8Teff	RGS16	0.63	29.1	2.53e-08
11	Immune cells	CD8T	CD8Teff	LMO4	0.47	25.3	2.93e-08
11	Immune cells	CD8T	CD8Teff	GLUL	0.49	24.1	3.08e-08
11	Immune cells	CD8T	CD8Teff	RP11-357H14.17	0.32	11.4	3.89e-08
11	Immune cells	CD8T	CD8Teff	MT-ND3	0.49	100.0	8.48e-08
11	Immune cells	CD8T	CD8Teff	GPR171	0.57	49.4	8.67e-08
11	Immune cells	CD8T	CD8Teff	MALAT1	-0.3	100.0	1.35e-07
11	Immune cells	CD8T	CD8Teff	TNFRSF4	-2.0	5.1	1.42e-07
11	Immune cells	CD8T	CD8Teff	ENTPD1	0.56	36.7	1.83e-07
11	Immune cells	CD8T	CD8Teff	CHST12	0.46	60.8	1.89e-07
11	Immune cells	CD8T	CD8Teff	RASSF1	0.45	27.8	2.02e-07
11	Immune cells	CD8T	CD8Teff	TRAC	0.39	98.7	2.21e-07
11	Immune cells	CD8T	CD8Teff	HLA-DRA	0.38	50.6	2.46e-07
11	Immune cells	CD8T	CD8Teff	ABI3	0.65	46.8	2.67e-07
11	Immune cells	CD8T	CD8Teff	JUNB	-1.18	51.9	2.91e-07
11	Immune cells	CD8T	CD8Teff	CLSTN3	0.46	22.8	3.23e-07
11	Immune cells	CD8T	CD8Teff	TBCD	0.38	27.8	3.81e-07
11	Immune cells	CD8T	CD8Teff	RGS13	0.36	10.1	4.23e-07
11	Immune cells	CD8T	CD8Teff	KIR2DL4	0.32	11.4	6.16e-07
11	Immune cells	CD8T	CD8Teff	RPL3	-0.43	100.0	6.37e-07
11	Immune cells	CD8T	CD8Teff	IL7R	-1.26	5.1	6.8e-07
11	Immune cells	CD8T	CD8Teff	CCDC69	0.46	29.1	7.15e-07
11	Immune cells	CD8T	CD8Teff	HLA-DPB1	0.39	70.9	7.84e-07
11	Immune cells	CD8T	CD8Teff	GAPDH	0.5	94.9	1.08e-06
11	Immune cells	CD8T	CD8Teff	TPST2	0.46	39.2	1.24e-06
11	Immune cells	CD8T	CD8Teff	PLPP1	0.41	17.7	1.24e-06
11	Immune cells	CD8T	CD8Teff	RPS11	0.39	97.5	1.41e-06
11	Immune cells	CD8T	CD8Teff	CCL3L3	0.34	10.1	2.92e-06
11	Immune cells	CD8T	CD8Teff	NUDT14	0.47	26.6	2.96e-06
11	Immune cells	CD8T	CD8Teff	RPL37A	0.4	97.5	2.96e-06
11	Immune cells	CD8T	CD8Teff	GPR183	-1.26	3.8	4.85e-06
11	Immune cells	CD8T	CD8Teff	GZMM	0.53	45.6	5.13e-06
11	Immune cells	CD8T	CD8Teff	TMIGD2	0.42	12.7	6.07e-06
11	Immune cells	CD8T	CD8Teff	PSENEN	0.45	38.0	6.51e-06
11	Immune cells	CD8T	CD8Teff	CXCR4	-1.37	25.3	6.68e-06
11	Immune cells	CD8T	CD8Teff	CISH	0.48	22.8	9.14e-06
12	Immune cells	Mono/Macro	M1	SPP1	3.8	47.9	0
12	Immune cells	Mono/Macro	M1	LYZ	3.56	87.5	0
12	Immune cells	Mono/Macro	M1	C15orf48	3.48	79.2	0
12	Immune cells	Mono/Macro	M1	CST3	3.2	93.8	0
12	Immune cells	Mono/Macro	M1	TYROBP	3.2	93.8	0
12	Immune cells	Mono/Macro	M1	FCER1G	3.08	85.4	0
12	Immune cells	Mono/Macro	M1	CD14	2.49	58.3	0
12	Immune cells	Mono/Macro	M1	CD68	2.15	75.0	0
12	Immune cells	Mono/Macro	M1	S100A8	2.14	47.9	0
12	Immune cells	Mono/Macro	M1	IL1B	2.04	29.2	0
12	Immune cells	Mono/Macro	M1	MNDA	1.95	56.2	0
12	Immune cells	Mono/Macro	M1	SPI1	1.82	81.2	0
12	Immune cells	Mono/Macro	M1	FCN1	1.56	35.4	0
12	Immune cells	Mono/Macro	M1	TMEM176B	1.56	62.5	0
12	Immune cells	Mono/Macro	M1	CSTA	1.53	64.6	0
12	Immune cells	Mono/Macro	M1	MARCKS	1.48	52.1	0
12	Immune cells	Mono/Macro	M1	FCGR2B	1.45	54.2	0
12	Immune cells	Mono/Macro	M1	VCAN	1.42	33.3	0
12	Immune cells	Mono/Macro	M1	GPNMB	1.4	37.5	0
12	Immune cells	Mono/Macro	M1	SERPINA1	1.37	64.6	0
12	Immune cells	Mono/Macro	M1	CPVL	1.35	39.6	0
12	Immune cells	Mono/Macro	M1	IFI30	1.23	54.2	0
12	Immune cells	Mono/Macro	M1	FPR3	1.23	45.8	0
12	Immune cells	Mono/Macro	M1	MS4A4A	1.22	47.9	0
12	Immune cells	Mono/Macro	M1	TMEM176A	1.18	45.8	0
12	Immune cells	Mono/Macro	M1	MS4A7	1.18	45.8	0
12	Immune cells	Mono/Macro	M1	MMP14	1.17	45.8	0
12	Immune cells	Mono/Macro	M1	LINC01272	1.17	43.8	0
12	Immune cells	Mono/Macro	M1	FCGR2A	1.17	50.0	0
12	Immune cells	Mono/Macro	M1	CYBB	1.15	45.8	0
12	Immune cells	Mono/Macro	M1	ALDH2	1.12	41.7	0
12	Immune cells	Mono/Macro	M1	KYNU	1.12	50.0	0
12	Immune cells	Mono/Macro	M1	LILRB4	1.11	50.0	0
12	Immune cells	Mono/Macro	M1	HCK	1.09	47.9	0
12	Immune cells	Mono/Macro	M1	FPR1	1.09	37.5	0
12	Immune cells	Mono/Macro	M1	PLA2G7	1.03	37.5	0
12	Immune cells	Mono/Macro	M1	CLEC4E	1.0	31.2	0
12	Immune cells	Mono/Macro	M1	OLR1	1.0	35.4	0
12	Immune cells	Mono/Macro	M1	IGSF6	1.0	43.8	0
12	Immune cells	Mono/Macro	M1	SLC11A1	0.95	37.5	0
12	Immune cells	Mono/Macro	M1	VEGFA	0.95	37.5	0
12	Immune cells	Mono/Macro	M1	PVRL2	0.94	39.6	0
12	Immune cells	Mono/Macro	M1	MARCH1	0.92	43.8	0
12	Immune cells	Mono/Macro	M1	CD86	0.92	54.2	0
12	Immune cells	Mono/Macro	M1	RAB13	0.87	45.8	0
12	Immune cells	Mono/Macro	M1	KCTD12	0.87	43.8	0
12	Immune cells	Mono/Macro	M1	CD36	0.84	29.2	0
12	Immune cells	Mono/Macro	M1	CLEC5A	0.84	25.0	0
12	Immune cells	Mono/Macro	M1	LY86	0.84	47.9	0
12	Immune cells	Mono/Macro	M1	SLC7A7	0.83	37.5	0
12	Immune cells	Mono/Macro	M1	PTAFR	0.82	37.5	0
12	Immune cells	Mono/Macro	M1	ADAMDEC1	0.8	27.1	0
12	Immune cells	Mono/Macro	M1	CSF1R	0.8	37.5	0
12	Immune cells	Mono/Macro	M1	PMP22	0.76	33.3	0
12	Immune cells	Mono/Macro	M1	PLXDC2	0.74	39.6	0
12	Immune cells	Mono/Macro	M1	PILRA	0.73	35.4	0
12	Immune cells	Mono/Macro	M1	HNMT	0.71	35.4	0
12	Immune cells	Mono/Macro	M1	CSF2RA	0.68	27.1	0
12	Immune cells	Mono/Macro	M1	IL13RA1	0.67	39.6	0
12	Immune cells	Mono/Macro	M1	RAB32	0.64	31.2	0
12	Immune cells	Mono/Macro	M1	ANPEP	0.59	27.1	0
12	Immune cells	Mono/Macro	M1	ZNF385A	0.56	29.2	0
12	Immune cells	Mono/Macro	M1	SIRPA	0.51	27.1	0
12	Immune cells	Mono/Macro	M1	LILRB2	0.51	25.0	0
12	Immune cells	Mono/Macro	M1	TFEC	0.42	27.1	0
12	Immune cells	Mono/Macro	M1	PLBD1	0.39	25.0	0
12	Immune cells	Mono/Macro	M1	TIFAB	0.38	29.2	0
12	Immune cells	Mono/Macro	M1	SLC8A1	0.42	27.1	4.71e-305
12	Immune cells	Mono/Macro	M1	C1QC	2.14	31.2	1.43e-304
12	Immune cells	Mono/Macro	M1	NCF2	1.07	50.0	1.25e-303
12	Immune cells	Mono/Macro	M1	RNASE1	2.07	35.4	1.5e-300
12	Immune cells	Mono/Macro	M1	ADAP2	0.41	25.0	2.68e-300
12	Immune cells	Mono/Macro	M1	RAB31	0.59	33.3	3.15e-300
12	Immune cells	Mono/Macro	M1	C5AR1	0.51	22.9	1.39e-298
12	Immune cells	Mono/Macro	M1	P2RY13	0.47	22.9	1.39e-298
12	Immune cells	Mono/Macro	M1	LRRC25	0.42	22.9	1.39e-298
12	Immune cells	Mono/Macro	M1	C1QA	2.01	33.3	3.39e-288
12	Immune cells	Mono/Macro	M1	DAB2	0.63	25.0	1.39e-278
12	Immune cells	Mono/Macro	M1	GSN	1.54	66.7	3.77e-277
12	Immune cells	Mono/Macro	M1	SLC15A3	0.44	22.9	1.83e-273
12	Immune cells	Mono/Macro	M1	SYK	0.33	22.9	1.83e-273
12	Immune cells	Mono/Macro	M1	LGALS2	0.59	22.9	2.46e-273
12	Immune cells	Mono/Macro	M1	FCGR1A	0.53	22.9	2.62e-273
12	Immune cells	Mono/Macro	M1	SERPING1	0.53	22.9	2.69e-273
12	Immune cells	Mono/Macro	M1	P2RY6	0.5	20.8	1.94e-271
12	Immune cells	Mono/Macro	M1	C1QB	1.79	33.3	2.01e-265
12	Immune cells	Mono/Macro	M1	SDC2	1.06	25.0	9.19e-260
12	Immune cells	Mono/Macro	M1	SHTN1	0.46	25.0	9.4e-260
12	Immune cells	Mono/Macro	M1	RNASE6	1.11	43.8	2.99e-250
12	Immune cells	Mono/Macro	M1	CLEC10A	0.93	20.8	1.6e-246
12	Immune cells	Mono/Macro	M1	MPEG1	0.36	20.8	1.6e-246
12	Immune cells	Mono/Macro	M1	ST14	0.36	20.8	1.6e-246
12	Immune cells	Mono/Macro	M1	LRP1	0.37	20.8	1.71e-246
12	Immune cells	Mono/Macro	M1	IFNGR2	1.17	66.7	8.3e-246
12	Immune cells	Mono/Macro	M1	UBE2E2	0.42	29.2	1.49e-239
12	Immune cells	Mono/Macro	M1	MAFB	0.91	22.9	7.65e-234
12	Immune cells	Mono/Macro	M1	ALOX5	0.54	29.2	3.85e-229
12	Immune cells	Mono/Macro	M1	CXCL8	1.7	25.0	8.65e-229
12	Immune cells	Mono/Macro	M1	SERPINF1	0.87	25.0	1.54e-228
12	Immune cells	Mono/Macro	M1	APOBEC3A	1.28	27.1	8.38e-228
12	Immune cells	Mono/Macro	M1	CXCL16	0.82	41.7	5.94e-226
12	Immune cells	Mono/Macro	M1	TREM1	0.53	20.8	1.23e-225
12	Immune cells	Mono/Macro	M1	CD163	0.53	20.8	1.6e-225
12	Immune cells	Mono/Macro	M1	DMXL2	0.46	20.8	1.6e-225
12	Immune cells	Mono/Macro	M1	APOE	3.56	45.8	6.35e-225
12	Immune cells	Mono/Macro	M1	APOC1	3.31	43.8	1.4e-219
12	Immune cells	Mono/Macro	M1	PLAUR	2.09	70.8	3.8e-219
12	Immune cells	Mono/Macro	M1	LHFPL2	0.55	22.9	8.92e-218
12	Immune cells	Mono/Macro	M1	CLEC4A	0.65	27.1	1.34e-216
12	Immune cells	Mono/Macro	M1	S100A9	1.98	45.8	5.78e-216
12	Immune cells	Mono/Macro	M1	FN1	1.2	25.0	6.12e-216
12	Immune cells	Mono/Macro	M1	IDO1	0.85	25.0	1e-215
12	Immune cells	Mono/Macro	M1	FBP1	1.1	35.4	3.43e-215
12	Immune cells	Mono/Macro	M1	ADM	1.38	29.2	9.59e-203
12	Immune cells	Mono/Macro	M1	MSR1	0.55	18.8	3.06e-199
12	Immune cells	Mono/Macro	M1	IL18	0.37	18.8	2.67e-182
12	Immune cells	Mono/Macro	M1	PKIB	0.63	20.8	9.7e-180
12	Immune cells	Mono/Macro	M1	IL3RA	1.02	22.9	1.83e-171
12	Immune cells	Mono/Macro	M1	TNFAIP2	0.48	20.8	3.6e-168
12	Immune cells	Mono/Macro	M1	CD302	0.35	20.8	3.86e-168
12	Immune cells	Mono/Macro	M1	FAM26F	1.45	62.5	8.04e-161
12	Immune cells	Mono/Macro	M1	RNF144B	0.47	25.0	1.66e-160
12	Immune cells	Mono/Macro	M1	C1orf54	0.71	25.0	1.75e-160
12	Immune cells	Mono/Macro	M1	ATF3	0.73	31.2	3.69e-157
12	Immune cells	Mono/Macro	M1	RGL1	0.43	16.7	5.11e-157
12	Immune cells	Mono/Macro	M1	LPCAT2	0.28	16.7	5.23e-157
12	Immune cells	Mono/Macro	M1	CCDC88A	0.76	43.8	6.95e-156
12	Immune cells	Mono/Macro	M1	RNF130	1.02	56.2	9.26e-156
12	Immune cells	Mono/Macro	M1	FCGR3A	1.56	45.8	9.08e-155
12	Immune cells	Mono/Macro	M1	TGFBI	1.12	43.8	1.14e-154
12	Immune cells	Mono/Macro	M1	NUPR1	2.02	27.1	7.3e-151
12	Immune cells	Mono/Macro	M1	TLR2	0.33	20.8	7.06e-149
12	Immune cells	Mono/Macro	M1	AIF1	2.38	81.2	1.31e-148
12	Immune cells	Mono/Macro	M1	MMP12	2.37	22.9	7.57e-148
12	Immune cells	Mono/Macro	M1	CCL18	0.95	18.8	2.35e-145
12	Immune cells	Mono/Macro	M1	MGST1	0.45	18.8	3.22e-145
12	Immune cells	Mono/Macro	M1	MEF2C	0.44	18.8	3.72e-145
12	Immune cells	Mono/Macro	M1	LILRB1	0.65	27.1	5.54e-145
12	Immune cells	Mono/Macro	M1	C3	0.58	16.7	7.15e-144
12	Immune cells	Mono/Macro	M1	RETN	0.49	16.7	8.87e-144
12	Immune cells	Mono/Macro	M1	KLF4	0.43	22.9	2.03e-140
12	Immune cells	Mono/Macro	M1	NRP2	0.37	18.8	8.75e-136
12	Immune cells	Mono/Macro	M1	CD33	0.28	18.8	9.76e-136
12	Immune cells	Mono/Macro	M1	RASSF4	0.72	31.2	2.64e-135
12	Immune cells	Mono/Macro	M1	FAM49A	0.83	39.6	1.44e-134
12	Immune cells	Mono/Macro	M1	RBM47	0.4	22.9	1.64e-134
12	Immune cells	Mono/Macro	M1	MMP9	1.95	39.6	1.73e-131
12	Immune cells	Mono/Macro	M1	IFITM3	2.5	72.9	2.17e-129
12	Immune cells	Mono/Macro	M1	MS4A6A	1.51	45.8	2.99e-129
12	Immune cells	Mono/Macro	M1	GAS6	0.31	18.8	1.41e-127
12	Immune cells	Mono/Macro	M1	HK2	0.8	22.9	3.44e-124
12	Immune cells	Mono/Macro	M1	EREG	0.63	16.7	7.9e-123
12	Immune cells	Mono/Macro	M1	LGMN	1.03	39.6	4.6e-121
12	Immune cells	Mono/Macro	M1	BASP1	0.84	43.8	1.37e-120
12	Immune cells	Mono/Macro	M1	TMEM51	0.35	18.8	2.02e-120
12	Immune cells	Mono/Macro	M1	SLAMF8	0.5	29.2	8.99e-120
12	Immune cells	Mono/Macro	M1	FCGRT	1.49	70.8	1.1e-115
12	Immune cells	Mono/Macro	M1	MRC1	0.51	16.7	1.98e-114
12	Immune cells	Mono/Macro	M1	ITGAX	0.48	27.1	3.17e-111
12	Immune cells	Mono/Macro	M1	MILR1	0.32	20.8	8.17e-111
12	Immune cells	Mono/Macro	M1	MYOF	0.3	14.6	9.66e-110
12	Immune cells	Mono/Macro	M1	TNS1	0.26	14.6	1.08e-109
12	Immune cells	Mono/Macro	M1	ABCA1	0.66	31.2	4.23e-109
12	Immune cells	Mono/Macro	M1	PHACTR1	0.68	25.0	9.72e-109
12	Immune cells	Mono/Macro	M1	MGLL	0.36	16.7	6.32e-107
12	Immune cells	Mono/Macro	M1	FNIP2	0.46	27.1	1.53e-105
12	Immune cells	Mono/Macro	M1	IER3	1.26	43.8	6.81e-105
12	Immune cells	Mono/Macro	M1	HLA-DOA	0.4	25.0	3.59e-102
12	Immune cells	Mono/Macro	M1	ATF5	0.95	50.0	6.13e-102
12	Immune cells	Mono/Macro	M1	CMKLR1	0.31	14.6	4.64e-101
12	Immune cells	Mono/Macro	M1	SPRED1	0.32	14.6	4.82e-101
12	Immune cells	Mono/Macro	M1	CA2	0.27	16.7	2.02e-100
12	Immune cells	Mono/Macro	M1	DSE	0.6	37.5	1.44e-98
12	Immune cells	Mono/Macro	M1	LYN	0.57	31.2	1.68e-97
12	Immune cells	Mono/Macro	M1	IGFBP7	1.58	12.5	7.08e-97
12	Immune cells	Mono/Macro	M1	RRAGD	0.32	12.5	8.18e-97
12	Immune cells	Mono/Macro	M1	EGLN3	0.29	14.6	1.22e-93
12	Immune cells	Mono/Macro	M1	TUBB6	0.41	14.6	1.8e-87
12	Immune cells	Mono/Macro	M1	CLEC7A	0.88	54.2	3.22e-87
12	Immune cells	Mono/Macro	M1	BMP2K	0.47	29.2	3.3e-86
12	Immune cells	Mono/Macro	M1	LST1	1.57	72.9	5.54e-86
12	Immune cells	Mono/Macro	M1	YBX3	0.64	43.8	1.5e-85
12	Immune cells	Mono/Macro	M1	SPHK1	0.41	16.7	3.51e-85
12	Immune cells	Mono/Macro	M1	CD93	0.52	16.7	3.55e-85
12	Immune cells	Mono/Macro	M1	G0S2	2.74	37.5	4.15e-84
12	Immune cells	Mono/Macro	M1	NR1H3	0.62	25.0	8.74e-84
12	Immune cells	Mono/Macro	M1	CFP	0.69	22.9	1.92e-81
12	Immune cells	Mono/Macro	M1	NREP	0.44	12.5	2.58e-80
12	Immune cells	Mono/Macro	M1	TLR7	0.27	12.5	2.73e-80
12	Immune cells	Mono/Macro	M1	IL1RN	1.79	43.8	3.78e-80
12	Immune cells	Mono/Macro	M1	BRI3	1.08	56.2	5.03e-79
12	Immune cells	Mono/Macro	M1	RP11-1143G9.4	0.99	29.2	4.26e-78
12	Immune cells	Mono/Macro	M1	RAB34	0.36	22.9	7.48e-77
12	Immune cells	Mono/Macro	M1	TIMP2	0.3	18.8	4.58e-76
12	Immune cells	Mono/Macro	M1	CTSH	1.29	77.1	4.1e-75
12	Immune cells	Mono/Macro	M1	PLTP	0.64	20.8	5.29e-75
12	Immune cells	Mono/Macro	M1	FGR	0.51	31.2	5.04e-74
12	Immune cells	Mono/Macro	M1	VSIG4	0.48	14.6	2.77e-72
12	Immune cells	Mono/Macro	M1	CFD	0.74	25.0	9.65e-72
12	Immune cells	Mono/Macro	M1	GLUL	1.91	68.8	2.94e-71
12	Immune cells	Mono/Macro	M1	GRN	1.85	77.1	4.43e-71
12	Immune cells	Mono/Macro	M1	SLC43A2	0.7	35.4	3.61e-70
12	Immune cells	Mono/Macro	M1	PTGS1	0.34	12.5	1.35e-68
12	Immune cells	Mono/Macro	M1	MCTP1	0.27	12.5	1.75e-68
12	Immune cells	Mono/Macro	M1	FAM129B	0.26	14.6	2.62e-68
12	Immune cells	Mono/Macro	M1	TLR1	0.33	18.8	2.89e-68
12	Immune cells	Mono/Macro	M1	DENND5A	0.3	18.8	5.07e-66
12	Immune cells	Mono/Macro	M1	FGL2	1.27	41.7	1.22e-64
12	Immune cells	Mono/Macro	M1	CDC42EP2	0.33	12.5	6.39e-64
12	Immune cells	Mono/Macro	M1	ITGAM	0.46	22.9	1.23e-63
12	Immune cells	Mono/Macro	M1	PLEK	1.07	50.0	1.3e-63
12	Immune cells	Mono/Macro	M1	NEK6	0.46	27.1	3.15e-63
12	Immune cells	Mono/Macro	M1	SOD2	2.33	75.0	5.52e-61
12	Immune cells	Mono/Macro	M1	CCL2	1.13	10.4	8.5e-61
12	Immune cells	Mono/Macro	M1	CTNND1	0.38	20.8	4.61e-60
12	Immune cells	Mono/Macro	M1	BCL2A1	1.37	60.4	8.29e-60
12	Immune cells	Mono/Macro	M1	EMP1	0.32	12.5	1.01e-59
12	Immune cells	Mono/Macro	M1	NPC2	2.06	89.6	4.52e-57
12	Immune cells	Mono/Macro	M1	CREG1	0.8	43.8	2.49e-56
12	Immune cells	Mono/Macro	M1	HS3ST1	0.56	20.8	3.46e-56
12	Immune cells	Mono/Macro	M1	TCF4	0.5	14.6	5.35e-56
12	Immune cells	Mono/Macro	M1	LILRA2	0.3	10.4	1.64e-55
12	Immune cells	Mono/Macro	M1	HBEGF	0.58	16.7	6.38e-54
12	Immune cells	Mono/Macro	M1	HLA-DRB5	0.52	33.3	1.32e-53
12	Immune cells	Mono/Macro	M1	PLXND1	0.27	14.6	2.22e-53
12	Immune cells	Mono/Macro	M1	ADAM28	0.33	20.8	2.31e-53
12	Immune cells	Mono/Macro	M1	SMPDL3A	0.34	12.5	8.66e-53
12	Immune cells	Mono/Macro	M1	LRP12	0.46	18.8	2.27e-52
12	Immune cells	Mono/Macro	M1	SLC31A2	0.59	29.2	2.06e-51
12	Immune cells	Mono/Macro	M1	HLA-DQB2	0.88	10.4	3.85e-51
12	Immune cells	Mono/Macro	M1	SNAI1	0.26	10.4	4.64e-51
12	Immune cells	Mono/Macro	M1	FSCN1	1.13	16.7	1.26e-50
12	Immune cells	Mono/Macro	M1	SPR	0.27	12.5	6.63e-50
12	Immune cells	Mono/Macro	M1	BLVRB	0.86	52.1	1.58e-48
12	Immune cells	Mono/Macro	M1	S100B	0.59	10.4	2.45e-47
