Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
5	Immune cells	Treg	Treg	TRAV19	0.26	75.0	2.17e-16
5	Immune cells	Treg	Treg	ZNF683	-0.54	69.4	1.16e-15
5	Immune cells	Treg	Treg	IFITM3	-0.31	83.9	2.4e-15
5	Immune cells	Treg	Treg	HOPX	-0.43	69.3	3.68e-15
5	Immune cells	Treg	Treg	PPP1R14B	-0.3	72.0	4e-15
5	Immune cells	Treg	Treg	TXK	-0.35	75.8	7.34e-15
5	Immune cells	Treg	Treg	CPNE7	-0.31	72.3	2.58e-14
5	Immune cells	Treg	Treg	PLAC8	-0.36	72.4	2.33e-10
5	Immune cells	Treg	Treg	BTG2	-0.32	80.9	5.49e-09
5	Immune cells	Treg	Treg	DHRS3	-0.27	72.6	5.8e-09
5	Immune cells	Treg	Treg	AC092580.4	-0.39	71.5	8.64e-09
5	Immune cells	Treg	Treg	RP11-291B21.2	-0.62	70.6	1.26e-08
5	Immune cells	Treg	Treg	TRGV10	-0.31	71.2	1.56e-08
5	Immune cells	Treg	Treg	FKBP11	-0.4	74.3	3.02e-08
5	Immune cells	Treg	Treg	CXCL13	-1.37	73.2	3.06e-08
5	Immune cells	Treg	Treg	APOBEC3G	-0.39	81.7	2.26e-07
5	Immune cells	Treg	Treg	SAMD3	-0.47	74.8	6.66e-07
5	Immune cells	Treg	Treg	S1PR1	-0.28	74.1	5.91e-06
6	Immune cells	CD4Tconv	Tfh	CXCL13	2.6	94.2	0
6	Immune cells	CD4Tconv	Tfh	NMB	1.68	85.5	0
6	Immune cells	CD4Tconv	Tfh	ITM2A	1.21	98.9	0
6	Immune cells	CD4Tconv	Tfh	NR3C1	1.17	97.9	0
6	Immune cells	CD4Tconv	Tfh	BTLA	1.05	90.2	0
6	Immune cells	CD4Tconv	Tfh	TOX2	1.05	88.0	0
6	Immune cells	CD4Tconv	Tfh	YWHAQ	1.01	96.0	0
6	Immune cells	CD4Tconv	Tfh	IL6ST	1.0	95.3	0
6	Immune cells	CD4Tconv	Tfh	BATF	0.99	91.7	0
6	Immune cells	CD4Tconv	Tfh	SRGN	0.99	99.9	0
6	Immune cells	CD4Tconv	Tfh	MTHFD2	0.98	87.8	0
6	Immune cells	CD4Tconv	Tfh	TNFRSF4	0.95	90.1	0
6	Immune cells	CD4Tconv	Tfh	CD200	0.92	83.8	0
6	Immune cells	CD4Tconv	Tfh	CORO1B	0.9	96.5	0
6	Immune cells	CD4Tconv	Tfh	LIMS1	0.88	90.7	0
6	Immune cells	CD4Tconv	Tfh	FKBP5	0.86	97.4	0
6	Immune cells	CD4Tconv	Tfh	C1orf228	0.84	87.8	0
6	Immune cells	CD4Tconv	Tfh	KLRB1	0.83	85.8	0
6	Immune cells	CD4Tconv	Tfh	PPP1CC	0.83	93.5	0
6	Immune cells	CD4Tconv	Tfh	IL21	0.82	75.6	0
6	Immune cells	CD4Tconv	Tfh	UCP2	0.82	96.1	0
6	Immune cells	CD4Tconv	Tfh	PCAT29	0.81	83.7	0
6	Immune cells	CD4Tconv	Tfh	PTPN13	0.79	82.2	0
6	Immune cells	CD4Tconv	Tfh	GNG4	0.78	77.1	0
6	Immune cells	CD4Tconv	Tfh	CPM	0.75	81.1	0
6	Immune cells	CD4Tconv	Tfh	TOX	0.74	88.7	0
6	Immune cells	CD4Tconv	Tfh	CD40LG	0.72	88.8	0
6	Immune cells	CD4Tconv	Tfh	TNFRSF18	0.71	84.1	0
6	Immune cells	CD4Tconv	Tfh	SLA	0.71	96.2	0
6	Immune cells	CD4Tconv	Tfh	FBLN7	0.68	86.0	0
6	Immune cells	CD4Tconv	Tfh	C9orf16	0.65	95.4	0
6	Immune cells	CD4Tconv	Tfh	CTSB	0.64	88.9	0
6	Immune cells	CD4Tconv	Tfh	GAPDH	0.64	99.9	0
6	Immune cells	CD4Tconv	Tfh	CTLA4	0.64	89.1	0
6	Immune cells	CD4Tconv	Tfh	SMCO4	0.64	82.0	0
6	Immune cells	CD4Tconv	Tfh	NUDT16	0.63	82.3	0
6	Immune cells	CD4Tconv	Tfh	RP5-1028K7.2	0.63	83.2	0
6	Immune cells	CD4Tconv	Tfh	ICA1	0.63	81.2	0
6	Immune cells	CD4Tconv	Tfh	SLC9A9	0.61	82.7	0
6	Immune cells	CD4Tconv	Tfh	LHFP	0.6	76.0	0
6	Immune cells	CD4Tconv	Tfh	LINC01480	0.6	75.9	0
6	Immune cells	CD4Tconv	Tfh	TIAM1	0.55	82.5	0
6	Immune cells	CD4Tconv	Tfh	RP11-455F5.5	0.54	80.2	0
6	Immune cells	CD4Tconv	Tfh	IGFL2	0.52	71.7	0
6	Immune cells	CD4Tconv	Tfh	LINC01281	0.52	78.6	0
6	Immune cells	CD4Tconv	Tfh	COTL1	0.52	99.2	0
6	Immune cells	CD4Tconv	Tfh	METTL8	0.5	80.0	0
6	Immune cells	CD4Tconv	Tfh	MYL6B	0.46	83.3	0
6	Immune cells	CD4Tconv	Tfh	ANKRD55	0.46	75.5	0
6	Immune cells	CD4Tconv	Tfh	MS4A6A	0.45	72.5	0
6	Immune cells	CD4Tconv	Tfh	CCDC6	0.44	79.3	0
6	Immune cells	CD4Tconv	Tfh	PVALB	0.41	68.9	0
6	Immune cells	CD4Tconv	Tfh	SERTAD2	0.37	79.3	0
6	Immune cells	CD4Tconv	Tfh	SERPINE2	0.36	71.2	0
6	Immune cells	CD4Tconv	Tfh	CH25H	0.31	72.5	0
6	Immune cells	CD4Tconv	Tfh	RP11-539I5.1	0.31	73.6	0
6	Immune cells	CD4Tconv	Tfh	RP11-330A16.1	0.3	73.2	0
6	Immune cells	CD4Tconv	Tfh	MCTP1	0.3	69.8	0
6	Immune cells	CD4Tconv	Tfh	ZFP36L2	-0.76	97.9	0
6	Immune cells	CD4Tconv	Tfh	CXCR4	-0.81	93.9	0
6	Immune cells	CD4Tconv	Tfh	VIM	-0.83	87.3	0
6	Immune cells	CD4Tconv	Tfh	DUSP1	-1.13	89.4	0
6	Immune cells	CD4Tconv	Tfh	CD69	-1.18	83.7	0
6	Immune cells	CD4Tconv	Tfh	KLF2	-1.62	69.6	0
6	Immune cells	CD4Tconv	Tfh	GZMK	-2.0	70.7	0
6	Immune cells	CD4Tconv	Tfh	CCL5	-2.57	69.5	0
6	Immune cells	CD4Tconv	Tfh	CD4	0.6	87.6	4.69e-300
6	Immune cells	CD4Tconv	Tfh	CTSW	-1.35	67.0	5.02e-300
6	Immune cells	CD4Tconv	Tfh	G0S2	0.31	66.7	5.71e-298
6	Immune cells	CD4Tconv	Tfh	RNF19A	0.57	94.8	1.83e-296
6	Immune cells	CD4Tconv	Tfh	IGFBP4	0.71	82.4	6.49e-296
6	Immune cells	CD4Tconv	Tfh	ITPR1	0.37	76.4	1.65e-288
6	Immune cells	CD4Tconv	Tfh	NCALD	0.31	74.3	1.58e-286
6	Immune cells	CD4Tconv	Tfh	NFATC2	0.6	92.4	3.88e-284
6	Immune cells	CD4Tconv	Tfh	MAGEH1	0.36	77.3	1.45e-281
6	Immune cells	CD4Tconv	Tfh	THADA	0.44	78.2	3.59e-280
6	Immune cells	CD4Tconv	Tfh	RBPJ	0.61	87.5	1.03e-277
6	Immune cells	CD4Tconv	Tfh	TNFSF8	0.58	93.1	3.63e-275
6	Immune cells	CD4Tconv	Tfh	H2AFZ	0.73	93.1	4.7e-274
6	Immune cells	CD4Tconv	Tfh	MYO7A	0.26	70.5	2.2e-267
6	Immune cells	CD4Tconv	Tfh	PKM	0.61	94.7	1.04e-263
6	Immune cells	CD4Tconv	Tfh	CCDC50	0.51	78.9	2.23e-261
6	Immune cells	CD4Tconv	Tfh	RP3-492J12.2	0.29	77.3	6.8e-261
6	Immune cells	CD4Tconv	Tfh	SESN1	0.44	86.1	3.92e-254
6	Immune cells	CD4Tconv	Tfh	SH2D1A	0.63	90.3	5.46e-252
6	Immune cells	CD4Tconv	Tfh	RILPL2	0.63	85.6	6.61e-252
6	Immune cells	CD4Tconv	Tfh	CST7	-1.43	75.0	4.75e-251
6	Immune cells	CD4Tconv	Tfh	FOS	-1.5	80.0	1.94e-249
6	Immune cells	CD4Tconv	Tfh	CD79A	0.28	70.6	4.47e-247
6	Immune cells	CD4Tconv	Tfh	GZMA	-1.72	68.1	2.62e-245
6	Immune cells	CD4Tconv	Tfh	TRBV5-5	0.64	67.4	6.89e-244
6	Immune cells	CD4Tconv	Tfh	TIGIT	0.53	90.8	2.79e-238
6	Immune cells	CD4Tconv	Tfh	GPX1	0.59	88.1	9.78e-238
6	Immune cells	CD4Tconv	Tfh	MFHAS1	0.29	74.3	5.84e-237
6	Immune cells	CD4Tconv	Tfh	DAPP1	0.33	73.8	4.2e-236
6	Immune cells	CD4Tconv	Tfh	CD84	0.46	88.6	7.53e-235
6	Immune cells	CD4Tconv	Tfh	SIRPG	0.51	88.5	3.18e-234
6	Immune cells	CD4Tconv	Tfh	IL6R	0.43	80.7	1.77e-229
6	Immune cells	CD4Tconv	Tfh	TBXAS1	0.38	74.1	3.55e-229
6	Immune cells	CD4Tconv	Tfh	POU2AF1	0.31	71.7	2.55e-228
6	Immune cells	CD4Tconv	Tfh	TSC22D3	-0.59	98.2	5.19e-224
6	Immune cells	CD4Tconv	Tfh	PDCD1	0.49	84.2	7.29e-222
6	Immune cells	CD4Tconv	Tfh	FABP5	0.55	81.1	1.71e-220
6	Immune cells	CD4Tconv	Tfh	CD59	0.37	78.9	3.92e-220
6	Immune cells	CD4Tconv	Tfh	LRRC8D	0.33	77.1	6.81e-218
6	Immune cells	CD4Tconv	Tfh	CD28	0.41	85.2	1.13e-215
6	Immune cells	CD4Tconv	Tfh	AIM1	0.4	89.2	1.66e-214
6	Immune cells	CD4Tconv	Tfh	SREBF2	0.29	75.4	8.83e-214
6	Immune cells	CD4Tconv	Tfh	ITGB2-AS1	0.41	83.2	5.76e-206
6	Immune cells	CD4Tconv	Tfh	NFATC1	0.45	78.1	1.36e-205
6	Immune cells	CD4Tconv	Tfh	PELI1	0.26	79.3	1.3e-203
6	Immune cells	CD4Tconv	Tfh	ZBED2	0.46	71.0	1.37e-203
6	Immune cells	CD4Tconv	Tfh	JUN	-0.89	85.7	4.53e-203
6	Immune cells	CD4Tconv	Tfh	PHTF2	0.37	80.6	9.49e-200
6	Immune cells	CD4Tconv	Tfh	TSHZ2	0.49	77.2	7.36e-199
6	Immune cells	CD4Tconv	Tfh	CLEC2B	-0.84	68.6	1.75e-198
6	Immune cells	CD4Tconv	Tfh	TPT1	-0.35	100.0	4.58e-198
6	Immune cells	CD4Tconv	Tfh	S100A6	-0.52	91.7	3.25e-197
6	Immune cells	CD4Tconv	Tfh	KIAA1324	0.36	74.0	4.9e-197
6	Immune cells	CD4Tconv	Tfh	SNX9	0.38	79.0	2.09e-189
6	Immune cells	CD4Tconv	Tfh	NKG7	-2.04	63.6	5.67e-189
6	Immune cells	CD4Tconv	Tfh	LY96	0.31	75.0	2.29e-182
6	Immune cells	CD4Tconv	Tfh	PTPN11	0.42	78.6	2.43e-181
6	Immune cells	CD4Tconv	Tfh	TRBV5-6	0.48	67.5	1.44e-180
6	Immune cells	CD4Tconv	Tfh	SMARCA2	0.41	81.8	4.87e-179
6	Immune cells	CD4Tconv	Tfh	SEC11A	0.44	89.2	7.86e-179
6	Immune cells	CD4Tconv	Tfh	CCL4	-2.34	66.1	1.13e-178
6	Immune cells	CD4Tconv	Tfh	MAPKAPK3	0.35	75.9	2.33e-177
6	Immune cells	CD4Tconv	Tfh	NPDC1	0.43	77.5	1.31e-175
6	Immune cells	CD4Tconv	Tfh	NFKBIA	0.49	99.2	2.66e-173
6	Immune cells	CD4Tconv	Tfh	FKBP1A	0.46	90.3	3.37e-173
6	Immune cells	CD4Tconv	Tfh	CDK6	0.35	77.0	6.71e-172
6	Immune cells	CD4Tconv	Tfh	DNAJB1	-0.91	86.2	9.86e-172
6	Immune cells	CD4Tconv	Tfh	PFN1	0.28	100.0	1.21e-171
6	Immune cells	CD4Tconv	Tfh	CD226	0.32	78.8	6.37e-169
6	Immune cells	CD4Tconv	Tfh	HNRNPLL	0.4	85.0	7.85e-169
6	Immune cells	CD4Tconv	Tfh	JUNB	-0.86	85.9	1.93e-168
6	Immune cells	CD4Tconv	Tfh	TMPO	0.35	81.9	2.41e-167
6	Immune cells	CD4Tconv	Tfh	SFXN1	0.47	85.8	1.6e-166
6	Immune cells	CD4Tconv	Tfh	LRMP	0.25	75.1	1.29e-158
6	Immune cells	CD4Tconv	Tfh	GNG5	0.36	94.8	2.01e-157
6	Immune cells	CD4Tconv	Tfh	ZMAT3	0.3	76.2	8.78e-157
6	Immune cells	CD4Tconv	Tfh	TNFRSF25	0.39	80.1	5.74e-156
6	Immune cells	CD4Tconv	Tfh	ITGB1	0.43	88.7	6.92e-155
6	Immune cells	CD4Tconv	Tfh	CD8A	-1.72	65.3	7.39e-153
6	Immune cells	CD4Tconv	Tfh	ACTB	0.27	100.0	1.36e-151
6	Immune cells	CD4Tconv	Tfh	SOD1	0.42	96.7	7.55e-150
6	Immune cells	CD4Tconv	Tfh	CCDC167	0.41	87.3	4.5e-149
6	Immune cells	CD4Tconv	Tfh	DBI	0.37	91.9	1.21e-146
6	Immune cells	CD4Tconv	Tfh	RP11-25K19.1	0.39	79.4	5.3e-146
6	Immune cells	CD4Tconv	Tfh	VDAC1	0.36	84.9	3.01e-145
6	Immune cells	CD4Tconv	Tfh	CNIH1	0.38	84.3	3.04e-145
6	Immune cells	CD4Tconv	Tfh	ADI1	0.33	80.1	1.43e-144
6	Immune cells	CD4Tconv	Tfh	PHACTR2	0.31	77.7	3.39e-144
6	Immune cells	CD4Tconv	Tfh	CYSLTR1	0.4	74.7	1.34e-143
6	Immune cells	CD4Tconv	Tfh	MSRA	0.32	76.8	1.57e-143
6	Immune cells	CD4Tconv	Tfh	ALOX5AP	0.36	93.2	3.7e-143
6	Immune cells	CD4Tconv	Tfh	IL7R	-0.64	95.5	5.53e-142
6	Immune cells	CD4Tconv	Tfh	ADD3	0.43	87.7	1.3e-140
6	Immune cells	CD4Tconv	Tfh	SARDH	0.31	73.9	6.04e-140
6	Immune cells	CD4Tconv	Tfh	ANXA1	-0.73	75.4	7.79e-138
6	Immune cells	CD4Tconv	Tfh	ETV6	0.34	77.2	2.44e-137
6	Immune cells	CD4Tconv	Tfh	ARID5B	0.35	89.2	1.5e-136
6	Immune cells	CD4Tconv	Tfh	LIMS2	0.31	72.6	1.68e-136
6	Immune cells	CD4Tconv	Tfh	TXNIP	-0.44	99.7	4.1e-136
6	Immune cells	CD4Tconv	Tfh	PDE7B	0.38	72.2	1.06e-135
6	Immune cells	CD4Tconv	Tfh	CD82	0.35	90.8	1.09e-135
6	Immune cells	CD4Tconv	Tfh	TPI1	0.34	94.8	1.34e-135
6	Immune cells	CD4Tconv	Tfh	MAF	0.4	79.2	6.62e-134
6	Immune cells	CD4Tconv	Tfh	NDFIP2	0.33	77.5	6.13e-133
6	Immune cells	CD4Tconv	Tfh	CD27	0.4	95.5	1.54e-132
6	Immune cells	CD4Tconv	Tfh	PGAM1	0.37	92.4	2.08e-131
6	Immune cells	CD4Tconv	Tfh	ICOS	0.37	79.7	1.98e-130
6	Immune cells	CD4Tconv	Tfh	NCOA7	0.31	79.1	2.96e-128
6	Immune cells	CD4Tconv	Tfh	AC104820.2	0.33	76.0	3.65e-126
6	Immune cells	CD4Tconv	Tfh	NINJ2	0.26	78.1	1.79e-123
6	Immune cells	CD4Tconv	Tfh	BHLHE40-AS1	0.33	70.8	1.42e-118
6	Immune cells	CD4Tconv	Tfh	CHN1	0.39	73.5	1.4e-117
6	Immune cells	CD4Tconv	Tfh	ALDOA	0.27	98.4	1.58e-117
6	Immune cells	CD4Tconv	Tfh	VOPP1	0.31	85.4	1.69e-117
6	Immune cells	CD4Tconv	Tfh	PASK	0.35	85.2	4.08e-117
6	Immune cells	CD4Tconv	Tfh	TRAV12-2	0.29	68.7	8.67e-116
6	Immune cells	CD4Tconv	Tfh	ST8SIA1	0.29	74.7	1.17e-114
6	Immune cells	CD4Tconv	Tfh	PTTG1	0.32	78.1	2.93e-114
6	Immune cells	CD4Tconv	Tfh	RAN	0.3	96.3	1.03e-112
6	Immune cells	CD4Tconv	Tfh	SLC25A3	0.31	93.5	1.55e-112
6	Immune cells	CD4Tconv	Tfh	ETV7	0.36	74.0	1.31e-111
6	Immune cells	CD4Tconv	Tfh	SPOCK2	0.35	93.2	1.64e-111
6	Immune cells	CD4Tconv	Tfh	CCL4L2	-1.66	58.7	2.48e-111
6	Immune cells	CD4Tconv	Tfh	RGS2	0.4	78.0	8.35e-111
6	Immune cells	CD4Tconv	Tfh	SESN3	0.34	78.3	3.65e-110
6	Immune cells	CD4Tconv	Tfh	AGFG1	0.27	74.5	1.91e-109
6	Immune cells	CD4Tconv	Tfh	SLAMF1	0.28	80.4	2.02e-109
6	Immune cells	CD4Tconv	Tfh	TRBV6-5	0.26	68.2	3.45e-109
6	Immune cells	CD4Tconv	Tfh	COL9A2	0.25	71.3	5.38e-109
6	Immune cells	CD4Tconv	Tfh	CORO1A	-0.3	96.4	5.71e-107
6	Immune cells	CD4Tconv	Tfh	EPSTI1	0.26	78.1	3.52e-106
6	Immune cells	CD4Tconv	Tfh	VMP1	0.3	85.2	1.22e-104
6	Immune cells	CD4Tconv	Tfh	ACTG1	0.26	99.8	1.04e-102
6	Immune cells	CD4Tconv	Tfh	CAMK1	0.25	70.9	3.06e-102
6	Immune cells	CD4Tconv	Tfh	CDK2AP2	0.27	84.4	1.66e-101
6	Immune cells	CD4Tconv	Tfh	IQGAP1	0.29	88.6	3.21e-101
6	Immune cells	CD4Tconv	Tfh	COX8A	0.26	95.6	3.34e-100
6	Immune cells	CD4Tconv	Tfh	GATA3	0.28	82.8	2.31e-99
6	Immune cells	CD4Tconv	Tfh	ZNRF1	0.26	72.9	2.82e-99
6	Immune cells	CD4Tconv	Tfh	MT-ND1	-0.32	99.8	5.74e-99
6	Immune cells	CD4Tconv	Tfh	ITM2C	-0.95	67.1	3.21e-97
6	Immune cells	CD4Tconv	Tfh	MIR155HG	0.36	74.8	7.91e-96
6	Immune cells	CD4Tconv	Tfh	C4orf48	0.26	82.4	1.22e-93
6	Immune cells	CD4Tconv	Tfh	EED	0.26	75.4	8.17e-92
6	Immune cells	CD4Tconv	Tfh	PGM2L1	0.43	72.6	2.2e-91
6	Immune cells	CD4Tconv	Tfh	KLF6	-0.44	92.8	5.97e-90
6	Immune cells	CD4Tconv	Tfh	MSI2	0.26	76.6	6.07e-90
6	Immune cells	CD4Tconv	Tfh	ATP5G3	0.26	93.8	4.6e-89
6	Immune cells	CD4Tconv	Tfh	FTL	-0.27	99.4	1.24e-88
6	Immune cells	CD4Tconv	Tfh	BTG2	-0.7	72.2	1.93e-88
6	Immune cells	CD4Tconv	Tfh	CD8B	-1.15	67.1	2.22e-87
6	Immune cells	CD4Tconv	Tfh	DNPH1	0.31	86.3	2.6e-87
6	Immune cells	CD4Tconv	Tfh	TRBV2	0.33	67.5	2.62e-87
6	Immune cells	CD4Tconv	Tfh	LINC00861	-0.61	72.3	5.48e-86
6	Immune cells	CD4Tconv	Tfh	PHPT1	0.27	79.0	2.16e-83
6	Immune cells	CD4Tconv	Tfh	SLC25A5	0.28	90.7	3.48e-82
6	Immune cells	CD4Tconv	Tfh	PARP1	0.26	85.2	2.57e-81
6	Immune cells	CD4Tconv	Tfh	DYNLL1	0.26	85.7	6.83e-81
6	Immune cells	CD4Tconv	Tfh	AHI1	0.33	72.2	2.98e-78
6	Immune cells	CD4Tconv	Tfh	PRDX1	0.3	89.6	3.22e-77
6	Immune cells	CD4Tconv	Tfh	TRBV4-2	0.36	66.9	6.19e-77
6	Immune cells	CD4Tconv	Tfh	HIST1H4C	-0.49	82.8	6.35e-77
6	Immune cells	CD4Tconv	Tfh	RAB11FIP1	0.26	73.9	6.39e-77
6	Immune cells	CD4Tconv	Tfh	CALM3	0.27	92.2	2.82e-76
6	Immune cells	CD4Tconv	Tfh	HIF1A	0.27	82.3	4.42e-72
6	Immune cells	CD4Tconv	Tfh	DUSP2	-0.89	85.1	1.13e-70
6	Immune cells	CD4Tconv	Tfh	S100A10	-0.32	89.5	4.01e-68
6	Immune cells	CD4Tconv	Tfh	BIRC3	0.3	88.4	1.34e-67
6	Immune cells	CD4Tconv	Tfh	GNAS	0.27	88.1	1.46e-65
6	Immune cells	CD4Tconv	Tfh	CD7	-0.36	78.6	1.35e-64
6	Immune cells	CD4Tconv	Tfh	ISG20	-0.33	86.3	1.29e-63
6	Immune cells	CD4Tconv	Tfh	SAMD3	-0.58	66.0	6.1e-62
6	Immune cells	CD4Tconv	Tfh	IFNG-AS1	-0.35	61.3	6.75e-61
6	Immune cells	CD4Tconv	Tfh	RP11-18H21.1	-0.4	68.5	1.11e-52
6	Immune cells	CD4Tconv	Tfh	FOXP3	-0.37	63.9	1.43e-51
6	Immune cells	CD4Tconv	Tfh	CTSL	0.27	70.2	2.55e-51
6	Immune cells	CD4Tconv	Tfh	CCL3L3	-0.42	52.2	3.01e-51
6	Immune cells	CD4Tconv	Tfh	CCR7	-0.53	76.5	3.18e-51
6	Immune cells	CD4Tconv	Tfh	CD74	-0.45	97.7	9.2e-51
6	Immune cells	CD4Tconv	Tfh	FLNA	-0.39	76.3	9.71e-51
6	Immune cells	CD4Tconv	Tfh	SELL	-0.56	82.8	1.75e-48
6	Immune cells	CD4Tconv	Tfh	SYTL3	-0.39	69.4	1.48e-43
6	Immune cells	CD4Tconv	Tfh	ZYX	-0.33	81.9	1.67e-43
6	Immune cells	CD4Tconv	Tfh	GSTP1	-0.37	75.2	2.58e-42
6	Immune cells	CD4Tconv	Tfh	TRAV17	0.29	68.4	2.42e-41
6	Immune cells	CD4Tconv	Tfh	KLF3	-0.38	67.8	3.03e-41
6	Immune cells	CD4Tconv	Tfh	PRDM1	-0.33	71.9	3.17e-41
6	Immune cells	CD4Tconv	Tfh	IER2	-0.56	69.2	9.73e-40
6	Immune cells	CD4Tconv	Tfh	PPP1R15A	-0.46	72.0	4.49e-36
6	Immune cells	CD4Tconv	Tfh	LTB	-0.42	93.6	2.15e-35
6	Immune cells	CD4Tconv	Tfh	FAM65B	-0.41	73.2	5.42e-35
6	Immune cells	CD4Tconv	Tfh	SLC2A3	-0.43	74.4	1.45e-34
6	Immune cells	CD4Tconv	Tfh	RUNX3	-0.46	65.3	1.82e-32
6	Immune cells	CD4Tconv	Tfh	CRTAM	-0.62	65.0	1.34e-31
6	Immune cells	CD4Tconv	Tfh	FCMR	-0.32	82.8	1.7e-29
6	Immune cells	CD4Tconv	Tfh	PLAC8	-0.34	64.4	1.13e-28
6	Immune cells	CD4Tconv	Tfh	CXCR6	-0.55	60.4	2.33e-28
6	Immune cells	CD4Tconv	Tfh	HLA-DPB1	-0.43	82.5	4.05e-27
6	Immune cells	CD4Tconv	Tfh	LINC00402	-0.25	64.6	1.4e-24
6	Immune cells	CD4Tconv	Tfh	GNLY	-0.49	57.8	1.58e-23
6	Immune cells	CD4Tconv	Tfh	FCRL3	-0.31	65.4	2.8e-23
6	Immune cells	CD4Tconv	Tfh	KLRD1	-0.57	54.7	6.36e-23
6	Immune cells	CD4Tconv	Tfh	EOMES	-0.48	64.7	1.88e-21
6	Immune cells	CD4Tconv	Tfh	C12orf75	-0.48	67.8	5.38e-21
6	Immune cells	CD4Tconv	Tfh	TRBV10-3	0.42	66.5	1.67e-20
6	Immune cells	CD4Tconv	Tfh	IRF1	-0.38	70.3	8.43e-20
6	Immune cells	CD4Tconv	Tfh	MATK	-0.49	63.1	7e-19
6	Immune cells	CD4Tconv	Tfh	PIM1	-0.39	69.7	1.34e-18
6	Immune cells	CD4Tconv	Tfh	CCL3	-0.52	55.9	1.11e-16
6	Immune cells	CD4Tconv	Tfh	TRAV23DV6	0.35	67.3	2.22e-16
6	Immune cells	CD4Tconv	Tfh	RP11-291B21.2	-0.63	56.2	4.21e-16
6	Immune cells	CD4Tconv	Tfh	AOAH	-0.44	67.2	5.12e-16
6	Immune cells	CD4Tconv	Tfh	PRF1	-0.51	68.3	8.59e-16
6	Immune cells	CD4Tconv	Tfh	IGLV2-14	-0.36	60.5	1.18e-15
6	Immune cells	CD4Tconv	Tfh	GPR183	-0.51	72.9	1.23e-15
6	Immune cells	CD4Tconv	Tfh	HLA-DQB1	-0.41	76.5	2.21e-15
6	Immune cells	CD4Tconv	Tfh	GBP5	-0.33	73.0	6.2e-15
6	Immune cells	CD4Tconv	Tfh	TRBV20-1	0.45	69.8	1.01e-12
6	Immune cells	CD4Tconv	Tfh	LINC00936	-0.27	70.0	3.53e-12
6	Immune cells	CD4Tconv	Tfh	RTKN2	-0.26	66.6	5.02e-12
6	Immune cells	CD4Tconv	Tfh	PDE4B	-0.31	71.8	6.81e-12
6	Immune cells	CD4Tconv	Tfh	AREG	-0.26	69.7	1.41e-11
6	Immune cells	CD4Tconv	Tfh	HLA-DQA1	-0.47	69.4	2.48e-11
6	Immune cells	CD4Tconv	Tfh	ZFP36	-0.25	93.2	1.22e-10
6	Immune cells	CD4Tconv	Tfh	RASGRP2	-0.31	67.9	1.94e-10
6	Immune cells	CD4Tconv	Tfh	JAML	-0.29	67.7	4.34e-10
6	Immune cells	CD4Tconv	Tfh	HSP90AA1	-0.25	96.5	1.34e-08
6	Immune cells	CD4Tconv	Tfh	XBP1	-0.3	71.4	1.45e-07
6	Immune cells	CD4Tconv	Tfh	IGKV1-5	-0.29	32.6	2.98e-07
6	Immune cells	CD4Tconv	Tfh	NFKBIZ	-0.3	71.1	3.16e-07
6	Immune cells	CD4Tconv	Tfh	TUBA1A	-0.29	72.1	3.46e-07
6	Immune cells	CD4Tconv	Tfh	HLA-DRB1	-0.56	80.4	1.31e-06
6	Immune cells	CD4Tconv	Tfh	FOSB	-0.4	69.7	1.62e-06
6	Immune cells	CD4Tconv	Tfh	PTGER2	-0.3	58.8	2.76e-06
6	Immune cells	CD4Tconv	Tfh	TOB1	-0.36	67.7	4.41e-06
7	Immune cells	CD8T	CD8Tn	GZMK	0.6	97.4	5.74e-255
7	Immune cells	CD8T	CD8Tn	IL7R	0.42	99.3	1.05e-176
7	Immune cells	CD8T	CD8Tn	KLF2	0.57	92.9	4.33e-157
7	Immune cells	CD8T	CD8Tn	GAPDH	-0.52	97.7	4.9e-154
7	Immune cells	CD8T	CD8Tn	MT-ND1	0.27	99.6	3.61e-128
7	Immune cells	CD8T	CD8Tn	ACTB	-0.31	100.0	3.27e-118
7	Immune cells	CD8T	CD8Tn	IL6ST	-0.55	53.1	2.66e-116
7	Immune cells	CD8T	CD8Tn	CD8B	0.47	80.7	4.58e-114
7	Immune cells	CD8T	CD8Tn	MYL6	-0.31	96.8	5.86e-106
7	Immune cells	CD8T	CD8Tn	S100A4	-0.51	86.4	1.44e-104
7	Immune cells	CD8T	CD8Tn	DUSP2	0.43	90.2	5.54e-101
7	Immune cells	CD8T	CD8Tn	KLRB1	-0.71	43.9	2.53e-92
7	Immune cells	CD8T	CD8Tn	NELL2	0.45	76.9	3.31e-92
7	Immune cells	CD8T	CD8Tn	JUNB	0.44	92.9	4.11e-92
7	Immune cells	CD8T	CD8Tn	CD4	-0.39	47.1	3.18e-91
7	Immune cells	CD8T	CD8Tn	SELL	0.41	86.5	5.16e-89
7	Immune cells	CD8T	CD8Tn	CD8A	0.31	84.1	1.62e-86
7	Immune cells	CD8T	CD8Tn	ALOX5AP	-0.53	67.6	6.92e-86
7	Immune cells	CD8T	CD8Tn	CLIC1	-0.35	86.3	3.93e-82
7	Immune cells	CD8T	CD8Tn	CXCL13	-2.38	40.9	4.81e-81
