Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
11	Immune cells	CD4Tconv	CD4Teff	SPG11	0.25	59.0	9.14e-10
11	Immune cells	CD4Tconv	CD4Teff	DPP4	-0.63	22.5	9.85e-10
11	Immune cells	CD4Tconv	CD4Teff	MTHFD2	-0.36	12.7	1.01e-09
11	Immune cells	CD4Tconv	CD4Teff	MYO7A	-0.28	4.0	1.06e-09
11	Immune cells	CD4Tconv	CD4Teff	PAFAH2	0.28	26.1	1.07e-09
11	Immune cells	CD4Tconv	CD4Teff	PEPD	0.28	38.8	1.11e-09
11	Immune cells	CD4Tconv	CD4Teff	PTTG1	-0.26	12.9	1.12e-09
11	Immune cells	CD4Tconv	CD4Teff	ADPRM	-0.33	10.6	1.17e-09
11	Immune cells	CD4Tconv	CD4Teff	PMAIP1	-0.39	8.3	1.3e-09
11	Immune cells	CD4Tconv	CD4Teff	LPXN	-0.27	61.2	1.47e-09
11	Immune cells	CD4Tconv	CD4Teff	HINT1	-0.27	70.9	1.64e-09
11	Immune cells	CD4Tconv	CD4Teff	CCR8	-0.62	9.3	1.74e-09
11	Immune cells	CD4Tconv	CD4Teff	SLC5A3	-0.26	33.4	1.94e-09
11	Immune cells	CD4Tconv	CD4Teff	SIGIRR	0.28	66.4	1.98e-09
11	Immune cells	CD4Tconv	CD4Teff	TMSB4X	-0.26	100.0	1.98e-09
11	Immune cells	CD4Tconv	CD4Teff	USP15	-0.32	55.7	2.19e-09
11	Immune cells	CD4Tconv	CD4Teff	ARHGEF3	0.3	75.5	2.71e-09
11	Immune cells	CD4Tconv	CD4Teff	GPX4	-0.26	43.3	2.97e-09
11	Immune cells	CD4Tconv	CD4Teff	TMBIM1	0.37	56.7	3.12e-09
11	Immune cells	CD4Tconv	CD4Teff	RPL8	-0.28	97.9	3.14e-09
11	Immune cells	CD4Tconv	CD4Teff	FOXO1	-0.29	21.2	3.27e-09
11	Immune cells	CD4Tconv	CD4Teff	AOAH	-0.41	25.3	3.42e-09
11	Immune cells	CD4Tconv	CD4Teff	PDE3B	-0.26	28.6	3.59e-09
11	Immune cells	CD4Tconv	CD4Teff	CYFIP2	0.28	79.5	3.84e-09
11	Immune cells	CD4Tconv	CD4Teff	ENO1	-0.35	87.8	4.05e-09
11	Immune cells	CD4Tconv	CD4Teff	CLN5	-0.32	8.8	4.51e-09
11	Immune cells	CD4Tconv	CD4Teff	CD69	-0.58	71.4	5.13e-09
11	Immune cells	CD4Tconv	CD4Teff	TMEM154	-0.28	20.2	5.62e-09
11	Immune cells	CD4Tconv	CD4Teff	HIF1A	-0.31	38.8	7e-09
11	Immune cells	CD4Tconv	CD4Teff	PTPN18	0.36	33.4	7.38e-09
11	Immune cells	CD4Tconv	CD4Teff	PASK	-0.31	9.3	7.48e-09
11	Immune cells	CD4Tconv	CD4Teff	CYSLTR1	-0.3	4.8	7.67e-09
11	Immune cells	CD4Tconv	CD4Teff	DUSP16	-0.29	13.9	8.61e-09
11	Immune cells	CD4Tconv	CD4Teff	TECR	-0.25	46.8	9.34e-09
11	Immune cells	CD4Tconv	CD4Teff	FCGR3A	0.45	32.1	9.43e-09
11	Immune cells	CD4Tconv	CD4Teff	LAP3	-0.31	22.8	9.59e-09
11	Immune cells	CD4Tconv	CD4Teff	VDR	-0.28	4.3	1.12e-08
11	Immune cells	CD4Tconv	CD4Teff	PRDX3	-0.26	34.2	1.12e-08
11	Immune cells	CD4Tconv	CD4Teff	TRIB2	-0.27	27.4	1.12e-08
11	Immune cells	CD4Tconv	CD4Teff	ADORA2A	-0.33	16.2	1.12e-08
11	Immune cells	CD4Tconv	CD4Teff	TANK	-0.29	46.8	1.21e-08
11	Immune cells	CD4Tconv	CD4Teff	ALDOC	-0.32	11.9	1.38e-08
11	Immune cells	CD4Tconv	CD4Teff	PAM	0.42	42.0	1.45e-08
11	Immune cells	CD4Tconv	CD4Teff	SASH3	0.28	78.3	1.49e-08
11	Immune cells	CD4Tconv	CD4Teff	EVL	-0.28	84.3	1.57e-08
11	Immune cells	CD4Tconv	CD4Teff	KCNAB2	0.28	65.5	1.62e-08
11	Immune cells	CD4Tconv	CD4Teff	PIK3IP1	-0.39	89.1	2.01e-08
11	Immune cells	CD4Tconv	CD4Teff	SRPK2	0.26	55.0	2.02e-08
11	Immune cells	CD4Tconv	CD4Teff	SOCS3	-0.27	6.8	2.03e-08
11	Immune cells	CD4Tconv	CD4Teff	ACTN1	-0.44	11.4	2.03e-08
11	Immune cells	CD4Tconv	CD4Teff	MSC	0.25	23.1	2.06e-08
11	Immune cells	CD4Tconv	CD4Teff	C6orf48	-0.26	36.2	2.27e-08
11	Immune cells	CD4Tconv	CD4Teff	YPEL2	-0.3	12.6	2.29e-08
11	Immune cells	CD4Tconv	CD4Teff	ADAM10	0.29	49.1	2.43e-08
11	Immune cells	CD4Tconv	CD4Teff	SLA2	-0.27	34.4	2.52e-08
11	Immune cells	CD4Tconv	CD4Teff	RPS8	-0.31	92.7	2.85e-08
11	Immune cells	CD4Tconv	CD4Teff	LGALS3BP	-0.37	18.3	3.15e-08
11	Immune cells	CD4Tconv	CD4Teff	HSP90AB1	-0.31	72.1	3.35e-08
11	Immune cells	CD4Tconv	CD4Teff	PDCD1	-0.27	24.1	3.44e-08
11	Immune cells	CD4Tconv	CD4Teff	SLC8B1	-0.29	13.7	3.65e-08
11	Immune cells	CD4Tconv	CD4Teff	NR4A2	-0.32	9.3	3.72e-08
11	Immune cells	CD4Tconv	CD4Teff	SAMSN1	-0.4	51.9	3.88e-08
11	Immune cells	CD4Tconv	CD4Teff	IL12RB2	-0.3	5.8	4.15e-08
11	Immune cells	CD4Tconv	CD4Teff	SLC2A3	-0.29	48.1	4.26e-08
11	Immune cells	CD4Tconv	CD4Teff	IFNGR1	0.29	47.6	4.54e-08
11	Immune cells	CD4Tconv	CD4Teff	MRPS6	-0.28	35.4	4.91e-08
11	Immune cells	CD4Tconv	CD4Teff	SEPT6	-0.27	70.4	4.98e-08
11	Immune cells	CD4Tconv	CD4Teff	NPM1	-0.27	78.8	5.33e-08
11	Immune cells	CD4Tconv	CD4Teff	RPL13	-0.33	99.8	5.55e-08
11	Immune cells	CD4Tconv	CD4Teff	IL21R	-0.27	22.8	5.71e-08
11	Immune cells	CD4Tconv	CD4Teff	XBP1	0.37	55.9	5.71e-08
11	Immune cells	CD4Tconv	CD4Teff	ITPR1	-0.29	25.1	6.07e-08
11	Immune cells	CD4Tconv	CD4Teff	HSPA1B	-0.62	23.8	6.08e-08
11	Immune cells	CD4Tconv	CD4Teff	SCP2	0.26	67.6	7.28e-08
11	Immune cells	CD4Tconv	CD4Teff	SAMD9L	-0.32	40.3	7.49e-08
11	Immune cells	CD4Tconv	CD4Teff	GNS	0.28	32.9	8.75e-08
11	Immune cells	CD4Tconv	CD4Teff	SATB1	-0.55	28.3	9.38e-08
11	Immune cells	CD4Tconv	CD4Teff	MAGEH1	-0.31	14.2	9.53e-08
11	Immune cells	CD4Tconv	CD4Teff	TGFBR1	0.3	25.1	1.02e-07
11	Immune cells	CD4Tconv	CD4Teff	FXYD5	-0.29	82.6	1.04e-07
11	Immune cells	CD4Tconv	CD4Teff	HIVEP2	-0.28	18.8	1.12e-07
11	Immune cells	CD4Tconv	CD4Teff	FLI1	0.28	55.4	1.15e-07
11	Immune cells	CD4Tconv	CD4Teff	GPATCH8	0.34	51.7	1.2e-07
11	Immune cells	CD4Tconv	CD4Teff	SYPL1	-0.36	21.2	1.26e-07
11	Immune cells	CD4Tconv	CD4Teff	DEGS1	-0.32	36.9	1.28e-07
11	Immune cells	CD4Tconv	CD4Teff	RABGAP1L	0.27	74.5	1.48e-07
11	Immune cells	CD4Tconv	CD4Teff	HSPA1A	-0.73	33.7	1.62e-07
11	Immune cells	CD4Tconv	CD4Teff	SNAP47	-0.29	20.0	1.71e-07
11	Immune cells	CD4Tconv	CD4Teff	MAP3K1	-0.29	19.5	1.86e-07
11	Immune cells	CD4Tconv	CD4Teff	IFNG	-0.37	10.6	1.88e-07
11	Immune cells	CD4Tconv	CD4Teff	GBP4	-0.25	35.5	1.93e-07
11	Immune cells	CD4Tconv	CD4Teff	MFSD10	0.29	53.1	1.95e-07
11	Immune cells	CD4Tconv	CD4Teff	PRKCQ-AS1	-0.47	33.1	1.97e-07
11	Immune cells	CD4Tconv	CD4Teff	RNF125	0.31	53.4	2.07e-07
11	Immune cells	CD4Tconv	CD4Teff	NAP1L1	-0.27	56.0	2.14e-07
11	Immune cells	CD4Tconv	CD4Teff	KANSL1L	0.27	31.6	2.29e-07
11	Immune cells	CD4Tconv	CD4Teff	CALHM2	0.33	41.7	2.46e-07
11	Immune cells	CD4Tconv	CD4Teff	PKN1	0.29	49.1	2.64e-07
11	Immune cells	CD4Tconv	CD4Teff	SSH2	0.3	61.2	2.68e-07
11	Immune cells	CD4Tconv	CD4Teff	ANKRD55	-0.37	4.3	3.04e-07
11	Immune cells	CD4Tconv	CD4Teff	GALC	0.37	28.1	3.05e-07
11	Immune cells	CD4Tconv	CD4Teff	GPR171	-0.54	54.4	3.31e-07
11	Immune cells	CD4Tconv	CD4Teff	ADCY7	0.28	46.6	3.44e-07
11	Immune cells	CD4Tconv	CD4Teff	MOB3A	0.32	56.4	3.88e-07
11	Immune cells	CD4Tconv	CD4Teff	CD55	-0.27	29.4	4.66e-07
11	Immune cells	CD4Tconv	CD4Teff	RPS6KA1	0.37	47.9	4.84e-07
11	Immune cells	CD4Tconv	CD4Teff	SPINT2	-0.31	6.1	4.99e-07
11	Immune cells	CD4Tconv	CD4Teff	GPRIN3	-0.29	29.8	5.07e-07
11	Immune cells	CD4Tconv	CD4Teff	DARS	-0.29	42.5	5.22e-07
11	Immune cells	CD4Tconv	CD4Teff	ARID5B	-0.32	58.8	5.54e-07
11	Immune cells	CD4Tconv	CD4Teff	RNASET2	-0.29	47.4	5.81e-07
11	Immune cells	CD4Tconv	CD4Teff	HERPUD2	0.25	54.0	5.88e-07
11	Immune cells	CD4Tconv	CD4Teff	EVI2A	-0.29	39.3	6.12e-07
11	Immune cells	CD4Tconv	CD4Teff	KDSR	-0.37	19.8	6.29e-07
11	Immune cells	CD4Tconv	CD4Teff	CLUHP3	-0.27	13.9	6.47e-07
11	Immune cells	CD4Tconv	CD4Teff	PRKCA	-0.29	11.2	7.18e-07
11	Immune cells	CD4Tconv	CD4Teff	DDX60	-0.26	29.4	7.75e-07
11	Immune cells	CD4Tconv	CD4Teff	TNFAIP8	-0.32	55.5	8.16e-07
11	Immune cells	CD4Tconv	CD4Teff	TMX4	0.27	46.6	8.54e-07
11	Immune cells	CD4Tconv	CD4Teff	PARP15	0.26	48.3	9.09e-07
11	Immune cells	CD4Tconv	CD4Teff	ARHGAP25	0.25	69.9	9.67e-07
11	Immune cells	CD4Tconv	CD4Teff	CCNL1	-0.25	61.8	9.67e-07
11	Immune cells	CD4Tconv	CD4Teff	EBP	0.26	41.8	1.01e-06
11	Immune cells	CD4Tconv	CD4Teff	DAPP1	-0.3	14.2	1.21e-06
11	Immune cells	CD4Tconv	CD4Teff	IRF4	-0.27	11.1	1.23e-06
11	Immune cells	CD4Tconv	CD4Teff	SIPA1	0.27	30.1	1.23e-06
11	Immune cells	CD4Tconv	CD4Teff	NPRL2	0.26	56.0	1.35e-06
11	Immune cells	CD4Tconv	CD4Teff	ZBED2	-0.27	6.3	1.4e-06
11	Immune cells	CD4Tconv	CD4Teff	NOP58	-0.28	54.7	1.53e-06
11	Immune cells	CD4Tconv	CD4Teff	GALT	-0.27	29.8	1.68e-06
11	Immune cells	CD4Tconv	CD4Teff	ZBTB44	0.27	29.3	1.73e-06
11	Immune cells	CD4Tconv	CD4Teff	ELOVL5	-0.27	49.3	1.77e-06
11	Immune cells	CD4Tconv	CD4Teff	RASAL3	0.25	63.8	1.84e-06
11	Immune cells	CD4Tconv	CD4Teff	LGALS8	-0.32	35.2	1.9e-06
11	Immune cells	CD4Tconv	CD4Teff	ITGB7	0.37	59.5	1.9e-06
11	Immune cells	CD4Tconv	CD4Teff	CUL4A	0.27	45.5	1.91e-06
11	Immune cells	CD4Tconv	CD4Teff	STK4	-0.26	80.2	2.03e-06
11	Immune cells	CD4Tconv	CD4Teff	RSL1D1	-0.29	49.9	2.04e-06
11	Immune cells	CD4Tconv	CD4Teff	SRSF6	-0.28	53.6	2.18e-06
11	Immune cells	CD4Tconv	CD4Teff	CASP6	-0.28	18.5	2.37e-06
11	Immune cells	CD4Tconv	CD4Teff	HSPA1L	-0.27	22.6	2.63e-06
11	Immune cells	CD4Tconv	CD4Teff	RHBDD2	-0.25	37.2	2.69e-06
11	Immune cells	CD4Tconv	CD4Teff	STX16	-0.32	39.3	2.75e-06
11	Immune cells	CD4Tconv	CD4Teff	CTSL	-0.39	5.3	2.89e-06
11	Immune cells	CD4Tconv	CD4Teff	LAYN	-0.28	5.5	3.17e-06
11	Immune cells	CD4Tconv	CD4Teff	GNAS	-0.27	69.4	3.21e-06
11	Immune cells	CD4Tconv	CD4Teff	ADAM8	0.31	45.0	3.32e-06
11	Immune cells	CD4Tconv	CD4Teff	LINC00954	-0.29	9.3	3.72e-06
11	Immune cells	CD4Tconv	CD4Teff	TRAPPC2	0.26	41.7	3.74e-06
11	Immune cells	CD4Tconv	CD4Teff	SEL1L3	-0.27	21.5	3.75e-06
11	Immune cells	CD4Tconv	CD4Teff	ANK3	-0.29	15.7	4.02e-06
11	Immune cells	CD4Tconv	CD4Teff	HERC5	-0.28	13.2	4.14e-06
11	Immune cells	CD4Tconv	CD4Teff	CMTM7	-0.34	37.9	4.36e-06
11	Immune cells	CD4Tconv	CD4Teff	CISH	-0.48	34.7	4.37e-06
11	Immune cells	CD4Tconv	CD4Teff	CRIP2	-0.3	6.8	4.57e-06
11	Immune cells	CD4Tconv	CD4Teff	BLOC1S2	-0.25	25.6	4.72e-06
11	Immune cells	CD4Tconv	CD4Teff	WDR37	0.25	36.4	5.16e-06
11	Immune cells	CD4Tconv	CD4Teff	STAT1	-0.39	68.6	5.33e-06
11	Immune cells	CD4Tconv	CD4Teff	EOMES	0.29	31.4	5.48e-06
11	Immune cells	CD4Tconv	CD4Teff	CA5B	0.25	40.0	5.6e-06
11	Immune cells	CD4Tconv	CD4Teff	RHOH	-0.29	64.6	5.78e-06
11	Immune cells	CD4Tconv	CD4Teff	ATXN7	-0.26	45.3	6.31e-06
11	Immune cells	CD4Tconv	CD4Teff	RNF214	-0.3	13.7	6.48e-06
11	Immune cells	CD4Tconv	CD4Teff	HIVEP3	0.27	32.7	8.31e-06
11	Immune cells	CD4Tconv	CD4Teff	GBP2	-0.35	54.4	8.53e-06
11	Immune cells	CD4Tconv	CD4Teff	ARL5A	0.3	39.2	8.66e-06
11	Immune cells	CD4Tconv	CD4Teff	GNPDA1	0.35	26.9	9.7e-06
12	Immune cells	CD8Tex	CD8Tex	KRT86	1.55	51.7	0
12	Immune cells	CD8Tex	CD8Tex	KRT81	0.85	46.9	0
12	Immune cells	CD8Tex	CD8Tex	ATP8B4	0.86	39.1	9.57e-273
12	Immune cells	CD8Tex	CD8Tex	MYO7A	1.22	65.2	3.73e-271
12	Immune cells	CD8Tex	CD8Tex	HAVCR2	1.86	85.3	2.51e-268
12	Immune cells	CD8Tex	CD8Tex	SRGAP3	1.07	62.3	3.38e-217
12	Immune cells	CD8Tex	CD8Tex	LINC00299	0.88	42.9	1.12e-208
12	Immune cells	CD8Tex	CD8Tex	ETV1	0.8	38.4	1.61e-198
12	Immune cells	CD8Tex	CD8Tex	ITGAE	1.74	94.8	3.86e-188
12	Immune cells	CD8Tex	CD8Tex	KLRC2	1.28	64.0	6.1e-186
12	Immune cells	CD8Tex	CD8Tex	KLRC1	2.02	60.9	7.31e-186
12	Immune cells	CD8Tex	CD8Tex	CLNK	0.7	45.7	5.04e-183
12	Immune cells	CD8Tex	CD8Tex	GZMB	1.88	99.1	2.32e-180
12	Immune cells	CD8Tex	CD8Tex	MYO1E	0.7	32.9	2.21e-178
12	Immune cells	CD8Tex	CD8Tex	GOLIM4	0.67	33.4	8.32e-171
12	Immune cells	CD8Tex	CD8Tex	SPRY1	0.37	34.1	2.3e-170
12	Immune cells	CD8Tex	CD8Tex	CXCL13	1.2	76.3	3.42e-164
12	Immune cells	CD8Tex	CD8Tex	TNS3	0.84	31.5	1.87e-157
12	Immune cells	CD8Tex	CD8Tex	ZNF683	1.33	73.2	1.22e-147
12	Immune cells	CD8Tex	CD8Tex	TTC24	0.56	43.6	2.18e-145
12	Immune cells	CD8Tex	CD8Tex	CD8A	1.19	97.6	6.42e-144
12	Immune cells	CD8Tex	CD8Tex	ENTPD1	1.54	69.7	7.76e-143
12	Immune cells	CD8Tex	CD8Tex	ITGA1	0.96	71.1	3.16e-142
12	Immune cells	CD8Tex	CD8Tex	KLRC3	0.92	60.2	2.64e-140
12	Immune cells	CD8Tex	CD8Tex	TNIP3	0.84	60.9	1.8e-137
12	Immune cells	CD8Tex	CD8Tex	FASLG	1.22	67.3	4.63e-126
12	Immune cells	CD8Tex	CD8Tex	CD8B	0.83	91.5	3.09e-124
12	Immune cells	CD8Tex	CD8Tex	ANAPC1P1	0.32	78.4	5.65e-124
12	Immune cells	CD8Tex	CD8Tex	TNFRSF9	1.23	62.6	1.3e-123
12	Immune cells	CD8Tex	CD8Tex	CD9	0.81	40.0	1.73e-122
12	Immune cells	CD8Tex	CD8Tex	LAG3	0.68	67.8	2.93e-122
12	Immune cells	CD8Tex	CD8Tex	AFAP1L2	0.83	32.7	1.08e-117
12	Immune cells	CD8Tex	CD8Tex	KLRC4-KLRK1	1.05	96.2	1.32e-117
12	Immune cells	CD8Tex	CD8Tex	ENTPD1-AS1	0.62	55.5	1.33e-117
12	Immune cells	CD8Tex	CD8Tex	KLRK1	1.0	95.7	3.85e-115
12	Immune cells	CD8Tex	CD8Tex	GPR25	0.68	48.3	1.08e-111
12	Immune cells	CD8Tex	CD8Tex	CD63	1.11	91.2	7.39e-110
12	Immune cells	CD8Tex	CD8Tex	CD101	0.86	55.0	1.21e-109
12	Immune cells	CD8Tex	CD8Tex	RBPJ	1.15	93.6	1.22e-109
12	Immune cells	CD8Tex	CD8Tex	IFNG	1.35	58.8	5.76e-109
12	Immune cells	CD8Tex	CD8Tex	MIR155HG	1.07	60.4	5.5e-108
12	Immune cells	CD8Tex	CD8Tex	ID2	1.06	97.9	2.32e-105
12	Immune cells	CD8Tex	CD8Tex	KLRC4	0.98	64.0	2.08e-103
12	Immune cells	CD8Tex	CD8Tex	LAYN	0.85	43.4	3.02e-101
12	Immune cells	CD8Tex	CD8Tex	GZMA	1.35	96.4	3.94e-101
12	Immune cells	CD8Tex	CD8Tex	AKAP5	0.66	34.1	5.44e-100
12	Immune cells	CD8Tex	CD8Tex	RPL3	-1.03	97.6	2.04e-97
12	Immune cells	CD8Tex	CD8Tex	CCL5	1.02	98.8	4.57e-96
12	Immune cells	CD8Tex	CD8Tex	CTSW	0.98	93.4	3.27e-95
12	Immune cells	CD8Tex	CD8Tex	IL7R	-2.13	73.5	9.25e-95
12	Immune cells	CD8Tex	CD8Tex	PDLIM4	0.4	16.6	2.02e-94
12	Immune cells	CD8Tex	CD8Tex	NHS	0.35	20.1	4.24e-94
12	Immune cells	CD8Tex	CD8Tex	CXCR6	1.05	92.7	6.95e-94
12	Immune cells	CD8Tex	CD8Tex	PDCD1	0.93	76.8	6.95e-94
12	Immune cells	CD8Tex	CD8Tex	TIGIT	0.94	90.0	3.52e-93
12	Immune cells	CD8Tex	CD8Tex	NDFIP2	0.93	59.2	2.98e-90
12	Immune cells	CD8Tex	CD8Tex	DBH-AS1	0.47	28.9	4.45e-89
12	Immune cells	CD8Tex	CD8Tex	TOX	0.82	74.4	5.62e-89
12	Immune cells	CD8Tex	CD8Tex	ACP5	1.06	64.5	6.42e-89
12	Immune cells	CD8Tex	CD8Tex	CLIC3	0.62	54.3	2.46e-87
12	Immune cells	CD8Tex	CD8Tex	PHLDA1	0.86	58.3	1.08e-85
12	Immune cells	CD8Tex	CD8Tex	EEF1A1	-0.4	96.4	4.93e-85
12	Immune cells	CD8Tex	CD8Tex	CAPG	0.84	79.1	1.87e-84
12	Immune cells	CD8Tex	CD8Tex	IFITM10	0.31	23.7	1.32e-82
12	Immune cells	CD8Tex	CD8Tex	DAPK2	0.67	42.9	1.2e-81
12	Immune cells	CD8Tex	CD8Tex	SIRPG	0.9	85.8	3.39e-80
12	Immune cells	CD8Tex	CD8Tex	RGS13	0.36	12.6	1.11e-79
12	Immune cells	CD8Tex	CD8Tex	APOBEC3G	0.92	95.5	2.64e-78
12	Immune cells	CD8Tex	CD8Tex	SARDH	0.73	47.4	1.27e-77
12	Immune cells	CD8Tex	CD8Tex	PTGIS	0.42	14.7	4.5e-77
12	Immune cells	CD8Tex	CD8Tex	KLRD1	0.77	76.3	1.59e-76
12	Immune cells	CD8Tex	CD8Tex	VCAM1	0.62	22.5	5.54e-76
12	Immune cells	CD8Tex	CD8Tex	FUT8	0.71	61.8	3.11e-74
12	Immune cells	CD8Tex	CD8Tex	DBN1	0.57	23.5	7.2e-74
12	Immune cells	CD8Tex	CD8Tex	GFOD1	0.42	23.0	1.94e-73
12	Immune cells	CD8Tex	CD8Tex	LILRP2	0.42	14.2	1.12e-72
12	Immune cells	CD8Tex	CD8Tex	CLECL1	0.32	28.9	1.38e-72
12	Immune cells	CD8Tex	CD8Tex	S1PR1	-1.1	16.4	1.78e-72
12	Immune cells	CD8Tex	CD8Tex	NKG7	0.65	95.7	7.24e-72
12	Immune cells	CD8Tex	CD8Tex	NELL2	0.75	70.6	1.2e-71
12	Immune cells	CD8Tex	CD8Tex	CD7	0.52	90.3	9.26e-71
12	Immune cells	CD8Tex	CD8Tex	ALOX5AP	0.93	93.4	5.39e-70
12	Immune cells	CD8Tex	CD8Tex	APOBEC3C	0.87	92.4	1.09e-69
12	Immune cells	CD8Tex	CD8Tex	CTSD	0.84	94.3	1.67e-69
12	Immune cells	CD8Tex	CD8Tex	TXNIP	-1.01	99.1	2.16e-68
12	Immune cells	CD8Tex	CD8Tex	CRTAM	0.86	53.6	8.35e-68
12	Immune cells	CD8Tex	CD8Tex	PELO	0.37	56.9	1.98e-67
12	Immune cells	CD8Tex	CD8Tex	TNFSF4	0.73	25.4	9.54e-66
12	Immune cells	CD8Tex	CD8Tex	GZMH	0.6	94.5	9.69e-66
12	Immune cells	CD8Tex	CD8Tex	WIPF3	0.34	14.0	2.72e-65
12	Immune cells	CD8Tex	CD8Tex	GLDC	0.29	14.9	3.65e-65
12	Immune cells	CD8Tex	CD8Tex	HTRA1	0.41	15.4	3.72e-65
12	Immune cells	CD8Tex	CD8Tex	CD4	-1.51	28.4	5.76e-65
12	Immune cells	CD8Tex	CD8Tex	RPL13	-0.81	99.5	6.12e-65
12	Immune cells	CD8Tex	CD8Tex	GABARAPL1	0.67	61.1	2.13e-64
12	Immune cells	CD8Tex	CD8Tex	PTPN22	0.79	87.4	3.31e-64
12	Immune cells	CD8Tex	CD8Tex	RPS3	-0.73	99.5	8.93e-64
12	Immune cells	CD8Tex	CD8Tex	RPS6	-0.79	99.1	1.63e-63
12	Immune cells	CD8Tex	CD8Tex	EEF1G	-0.8	88.2	5.54e-63
12	Immune cells	CD8Tex	CD8Tex	RGS1	0.78	95.7	1.43e-62
12	Immune cells	CD8Tex	CD8Tex	GALNT2	0.55	50.5	1.96e-62
12	Immune cells	CD8Tex	CD8Tex	RIN3	0.3	63.5	1.78e-61
12	Immune cells	CD8Tex	CD8Tex	ATP10D	0.54	40.5	1.23e-60
12	Immune cells	CD8Tex	CD8Tex	PLSCR1	0.72	58.5	2.24e-59
12	Immune cells	CD8Tex	CD8Tex	SLC27A2	0.54	30.3	1.78e-58
12	Immune cells	CD8Tex	CD8Tex	RPL13A	-0.8	98.3	2.06e-58
12	Immune cells	CD8Tex	CD8Tex	PTPRK	0.27	22.7	4.83e-58
12	Immune cells	CD8Tex	CD8Tex	ABI3	0.69	74.6	2.12e-57
12	Immune cells	CD8Tex	CD8Tex	PTTG1	0.37	55.7	4.08e-57
12	Immune cells	CD8Tex	CD8Tex	LINC00861	-1.04	49.5	1.54e-56
12	Immune cells	CD8Tex	CD8Tex	HECTD2	0.37	23.9	4.39e-56
12	Immune cells	CD8Tex	CD8Tex	CHST12	0.54	71.6	5.33e-56
12	Immune cells	CD8Tex	CD8Tex	RAB27A	0.83	68.2	9.52e-56
12	Immune cells	CD8Tex	CD8Tex	CCR1	0.54	32.0	1.35e-54
12	Immune cells	CD8Tex	CD8Tex	PRF1	0.81	94.1	4.05e-54
12	Immune cells	CD8Tex	CD8Tex	CD2	0.55	99.8	2.68e-53
12	Immune cells	CD8Tex	CD8Tex	HLA-DRB6	0.72	92.4	3.28e-53
12	Immune cells	CD8Tex	CD8Tex	LIMK1	0.44	30.1	6.77e-53
12	Immune cells	CD8Tex	CD8Tex	GAPDH	0.69	99.5	7.12e-53
12	Immune cells	CD8Tex	CD8Tex	HLA-DRB1	0.75	96.4	1.77e-52
12	Immune cells	CD8Tex	CD8Tex	OASL	0.74	63.5	2.19e-52
12	Immune cells	CD8Tex	CD8Tex	CD82	0.72	84.4	2.19e-52
12	Immune cells	CD8Tex	CD8Tex	APOBEC3F	0.33	77.3	3.16e-52
12	Immune cells	CD8Tex	CD8Tex	RPL5	-0.82	95.7	3.55e-52
12	Immune cells	CD8Tex	CD8Tex	DUSP4	0.52	57.6	3.91e-52
12	Immune cells	CD8Tex	CD8Tex	SAMSN1	0.65	90.3	7.4e-51
12	Immune cells	CD8Tex	CD8Tex	RPLP0	-0.72	87.4	1.41e-50
12	Immune cells	CD8Tex	CD8Tex	SH3BGRL3	0.49	100.0	2.01e-50
12	Immune cells	CD8Tex	CD8Tex	NCR1	0.32	18.7	8.86e-50
12	Immune cells	CD8Tex	CD8Tex	PTPN7	0.72	90.5	1.62e-49
12	Immune cells	CD8Tex	CD8Tex	IVNS1ABP	0.87	82.7	1.85e-49
12	Immune cells	CD8Tex	CD8Tex	GCNT1	0.6	36.5	3.38e-49
12	Immune cells	CD8Tex	CD8Tex	CD96	0.57	97.6	2.95e-48
12	Immune cells	CD8Tex	CD8Tex	HLA-DRB5	0.65	94.1	1.01e-47
12	Immune cells	CD8Tex	CD8Tex	IL2RB	0.63	87.9	6.43e-47
12	Immune cells	CD8Tex	CD8Tex	KLF2	-0.69	5.9	1.1e-46
12	Immune cells	CD8Tex	CD8Tex	SORL1	-1.09	27.7	6.79e-46
12	Immune cells	CD8Tex	CD8Tex	LAT2	0.6	25.8	7e-46
12	Immune cells	CD8Tex	CD8Tex	TBCD	0.61	73.0	2.29e-45
12	Immune cells	CD8Tex	CD8Tex	ABCB1	0.51	40.3	4.2e-45
12	Immune cells	CD8Tex	CD8Tex	LYST	0.59	79.1	4.46e-45
12	Immune cells	CD8Tex	CD8Tex	TTYH3	0.3	22.7	6.84e-45
12	Immune cells	CD8Tex	CD8Tex	FSD1	0.32	13.5	7.27e-45
12	Immune cells	CD8Tex	CD8Tex	SCCPDH	0.45	29.1	2.13e-44
12	Immune cells	CD8Tex	CD8Tex	CSF1	0.6	34.8	2.31e-44
12	Immune cells	CD8Tex	CD8Tex	RPS4X	-0.7	96.0	2.38e-44
12	Immune cells	CD8Tex	CD8Tex	RPS14	-0.81	97.9	5.67e-44
12	Immune cells	CD8Tex	CD8Tex	TCF7	-0.96	13.3	9.41e-44
12	Immune cells	CD8Tex	CD8Tex	PDLIM7	0.37	30.3	2.01e-43
12	Immune cells	CD8Tex	CD8Tex	CD3D	0.47	100.0	6.67e-43
12	Immune cells	CD8Tex	CD8Tex	RPS18	-0.73	96.0	5.11e-42
